Group_Id	Gene_Symbol	Gene_Name	AAU	CTO	NOR	NFZgenbank	PLP	astyanax	austrofundulus	cyprinodon	fundulus	gadus	kryptolebias	medaka	poecilia	spotted_gar	stickleback	takifugu	tetraodon	tilapia	xmac	zebrafish
Group_4347_1	mn1b	meningioma 1b [Source:ZFIN%3BAcc:ZDB-GENE-080917-23]	AAU|004247|maker-AAUscf125-pred_gff_Genewise-gene-0_358-mRNA-1	CTO|029893|CTOv12scf9	NOR|026704|augustus_masked-NORv12scf34617-processed-gene-0_148-mRNA-1	NFZgenbank|017766|rna32956	PLP|007832|maker-PLPv12scf11-pred_gff_Genewise-gene-3_224-mRNA-1	astyanax|013235|ENSAMXP00000013612_1	austrofundulus|022238|XM_014034768_1	cyprinodon|002831|XM_015370902_1	fundulus|011900|XM_021316937_1	gadus|000521|ENSGMOP00000000539_1	kryptolebias|008007|XM_017417214_2	medaka|011070|ENSORLP00000014843_1	poecilia|019479|ENSPFOP00000013151_2	spotted_gar|007822|ENSLOCP00000009509_1	stickleback|018780|ENSGACP00000014817_2	takifugu|001083|ENSTRUP00000002561_1	tetraodon|015380|ENSTNIP00000008847_1	tilapia|010654|ENSONIP00000013408_1	xmac|001909|ENSXMAP00000001912_1	zebrafish|022161|ENSDARP00000107756_2
Group_4354_0	exoc7	exocyst complex component 7%2C transcript variant X1	AAU|025643|maker-AAUscf136-pred_gff_Genewise-gene-0_117-mRNA-1	CTO|003556|evm-CTOv12scf8-processed-gene-0_182-mRNA-1	NOR|012449|maker-NORv12scf527-augustus-gene-0_82-mRNA-1	NFZgenbank|012563|rna23242	PLP|012955|maker-PLPv12scf16-augustus-gene-2_339-mRNA-1	astyanax|013455|ENSAMXP00000013844_1	austrofundulus|009870|XM_014014858_1	cyprinodon|009701|XM_015383529_1	fundulus|011599|XM_012862789_2	gadus|000484|ENSGMOP00000000504_1	kryptolebias|015801|XM_017432675_2	medaka|013092|ENSORLP00000017413_1	poecilia|016096|ENSPFOP00000012348_2	spotted_gar|013046|ENSLOCP00000016117_1	stickleback|000749|ENSGACP00000001001_1	takifugu|003056|ENSTRUP00000007244_1	tetraodon|007093|ENSTNIP00000014828_1	tilapia|018053|ENSONIP00000022774_1	xmac|016723|ENSXMAP00000016806_1	zebrafish|019005|ENSDARP00000106414_2
Group_4355_0	nom1	nucleolar protein with MIF4G domain 1	AAU|002915|maker-AAUscf18-pred_gff_Genewise-gene-2_72-mRNA-1	CTO|002908|maker-CTOv12scf81-augustus-gene-0_95-mRNA-1	NOR|030281|SplitChimeric_1_augustus_masked-NORv12scf34116-processed-gene-0_10-mRNA-1	NFZgenbank|008557|rna15774	PLP|001083|PLPv12scf30-frag-merged-region31-clust0-mRNA-1	astyanax|019145|ENSAMXP00000019711_1	austrofundulus|009021|XM_014013346_1	cyprinodon|006406|XM_015377440_1	fundulus|004779|XM_021310929_1	gadus|004967|ENSGMOP00000005438_1	kryptolebias|002717|XM_017406339_2	medaka|009817|ENSORLP00000013214_1	poecilia|013250|ENSPFOP00000015854_2	spotted_gar|012423|ENSLOCP00000015332_1	stickleback|019472|ENSGACP00000005154_2	takifugu|010135|ENSTRUP00000025796_1	tetraodon|001388|ENSTNIP00000003068_1	tilapia|005952|ENSONIP00000007504_1	xmac|002445|ENSXMAP00000002454_1	zebrafish|010138|ENSDARP00000122404_2
Group_4357_0	mycbp2	MYC binding protein 2 [Source:ZFIN%3BAcc:ZDB-GENE-030616-132]	AAU|014158|evm-AAUscf11-processed-gene-1_106-mRNA-1	CTO|006960|evm-CTOv12scf16-processed-gene-3_168-mRNA-1	NOR|010417|evm-NORv12scf34345-processed-gene-0_131-mRNA-1	NFZgenbank|014494|rna26895	PLP|002396|maker-PLPv12scf126-pred_gff_Genewise-gene-0_154-mRNA-1	astyanax|016952|ENSAMXP00000017449_1	austrofundulus|014017|XM_014021913_1	cyprinodon|021995|XM_015404597_1	fundulus|012560|XM_021317363_1	gadus|011359|ENSGMOP00000012537_1	kryptolebias|004509|XM_025004660_1	medaka|010783|ENSORLP00000014397_2	poecilia|001234|ENSPFOP00000010666_2	spotted_gar|006045|ENSLOCP00000007357_1	stickleback|001679|ENSGACP00000002316_1	takifugu|009897|ENSTRUP00000025158_1	tetraodon|012630|ENSTNIP00000001542_1	tilapia|006722|ENSONIP00000008499_1	xmac|011078|ENSXMAP00000011169_1	zebrafish|012768|ENSDARP00000111741_2
Group_4358_0	rps6	ribosomal protein S6	AAU|025497|maker-AAUscf30-augustus-gene-2_367-mRNA-1	CTO|015233|augustus_masked-CTOv12scf18-processed-gene-0_281-mRNA-1	NOR|014148|augustus_masked-NORv12scf34169-processed-gene-0_19-mRNA-1	NFZgenbank|002696|rna4975	PLP|018612|maker-PLPv12scf297-augustus-gene-0_82-mRNA-1	astyanax|010779|ENSAMXP00000011068_1	austrofundulus|005889|XM_014007884_1	cyprinodon|016171|XM_015394925_1	fundulus|002679|XM_012849844_2	gadus|012144|ENSGMOP00000013379_1	kryptolebias|000089|XM_017408590_2	medaka|005828|ENSORLP00000007920_1	poecilia|009032|ENSPFOP00000004588_2	spotted_gar|011079|ENSLOCP00000013648_1	stickleback|017551|ENSGACP00000023611_1	takifugu|009397|ENSTRUP00000023851_1	tetraodon|005095|ENSTNIP00000013485_1	tilapia|014511|ENSONIP00000018282_1	xmac|005826|ENSXMAP00000005847_1	zebrafish|013809|ENSDARP00000011148_6
Group_435_6	bdh1	3-hydroxybutyrate dehydrogenase%2C type 1 [Source:ZFIN%3BAcc:ZDB-GENE-070410-130]	AAU|002898|maker-AAUscf18-pred_gff_Genewise-gene-1_20-mRNA-1	CTO|002930|maker-CTOv12scf81-augustus-gene-1_67-mRNA-1	NOR|015913|maker-NORv12scf122-augustus-gene-0_153-mRNA-5	NFZgenbank|008807|rna16271	PLP|017994|maker-PLPv12scf70-pred_gff_Genewise-gene-1_485-mRNA-1	astyanax|010898|ENSAMXP00000011192_1	austrofundulus|002739|XM_014002154_1	cyprinodon|015108|XM_015393131_1	fundulus|021767|XM_012880163_2	gadus|001660|ENSGMOP00000001811_1	kryptolebias|002685|XM_017406679_2	medaka|009266|ENSORLP00000012480_1	poecilia|008604|ENSPFOP00000013910_2	spotted_gar|007616|ENSLOCP00000009253_1	stickleback|003464|ENSGACP00000004733_1	takifugu|017576|ENSTRUP00000045457_1	tetraodon|001223|ENSTNIP00000015728_1	tilapia|005855|ENSONIP00000007381_1	xmac|009180|ENSXMAP00000009221_1	zebrafish|007552|ENSDARP00000119870_1
Group_4361_0	veph1	ventricular zone expressed PH domain containing 1%2C transcript variant X2	AAU|010551|evm-AAUscf174-processed-gene-0_37-mRNA-1	CTO|006466|maker-CTOv12scf99-pred_gff_Genewise-gene-1_49-mRNA-1	NOR|017067|evm-NORv12scf34446-processed-gene-0_6-mRNA-1	NFZgenbank|007092|rna13064	PLP|004603|evm-PLPv12scf102-processed-gene-0_48-mRNA-1	astyanax|010844|ENSAMXP00000011143_1	austrofundulus|008718|XM_014012824_1	cyprinodon|006828|XM_015378278_1	fundulus|018633|XM_012874800_2	gadus|008848|ENSGMOP00000009752_1	kryptolebias|009368|XM_017420042_2	medaka|011656|ENSORLP00000015594_1	poecilia|008581|ENSPFOP00000009312_1	spotted_gar|003338|ENSLOCP00000003952_1	stickleback|006815|ENSGACP00000009430_1	takifugu|012616|ENSTRUP00000032243_1	tetraodon|018614|ENSTNIP00000022962_1	tilapia|005538|ENSONIP00000006968_1	xmac|017146|ENSXMAP00000017213_1	zebrafish|005174|ENSDARP00000048984_7
Group_4362_0	htt	huntingtin [Source:ZFIN%3BAcc:ZDB-GENE-990415-131]	AAU|009727|evm-AAUscf314-processed-gene-0_7-mRNA-1	CTO|012984|evm-CTOv12scf7-processed-gene-2_39-mRNA-1	NOR|006469|evm-NORv12scf34552-processed-gene-0_166-mRNA-1	NFZgenbank|001707|rna3184	PLP|005498|evm-PLPv12scf12-processed-gene-6_316-mRNA-1	astyanax|010292|ENSAMXP00000010570_1	austrofundulus|011760|XM_014018108_1	cyprinodon|012743|XM_015389011_1	fundulus|015895|XM_021320330_1	gadus|012361|ENSGMOP00000013641_1	kryptolebias|007901|XM_017416965_2	medaka|013852|ENSORLP00000018366_1	poecilia|010750|ENSPFOP00000014318_1	spotted_gar|010397|ENSLOCP00000012796_1	stickleback|018073|ENSGACP00000024269_1	takifugu|005114|ENSTRUP00000012400_1	tetraodon|006349|ENSTNIP00000015012_1	tilapia|018908|ENSONIP00000023839_1	xmac|005371|ENSXMAP00000005481_1	zebrafish|014756|ENSDARP00000133392_1
Group_4365_0	golga4	golgin A4%2C transcript variant X1	AAU|022383|maker-AAUscf65-augustus-gene-1_77-mRNA-1	CTO|026108|maker-CTOv12scf24-pred_gff_Genewise-gene-3_141-mRNA-1	NOR|031312|SplitChimeric_1_evm-NORv12scf34447-processed-gene-0_112-mRNA-1	NFZgenbank|003108|rna5749	PLP|018870|maker-PLPv12scf84-pred_gff_Genewise-gene-1_291-mRNA-1	astyanax|013535|ENSAMXP00000013947_1	austrofundulus|000033|XM_014005425_1	cyprinodon|015674|XM_015394146_1	fundulus|009078|XM_021314686_1	gadus|015467|ENSGMOP00000017075_1	kryptolebias|005787|XM_025005191_1	medaka|010346|ENSORLP00000013940_1	poecilia|021454|ENSPFOP00000026345_1	spotted_gar|004909|ENSLOCP00000005925_1	stickleback|005140|ENSGACP00000007108_1	takifugu|013217|ENSTRUP00000033992_1	tetraodon|003450|ENSTNIP00000019711_1	tilapia|009855|ENSONIP00000012395_1	xmac|010977|ENSXMAP00000011025_1	zebrafish|002283|ENSDARP00000100377_3
Group_4367_0	gldc	glycine decarboxylase	AAU|015150|maker-AAUscf7-pred_gff_Genewise-gene-2_102-mRNA-1	CTO|022619|evm-CTOv12scf122-processed-gene-0_261-mRNA-1	NOR|014890|evm-NORv12scf189-processed-gene-0_106-mRNA-1	NFZgenbank|018272|rna33875	PLP|016286|maker-PLPv12scf99-pred_gff_Genewise-gene-0_86-mRNA-1	astyanax|014431|ENSAMXP00000014842_1	austrofundulus|015443|XM_014024222_1	cyprinodon|005279|XM_015375406_1	fundulus|020770|XM_012878444_2	gadus|003113|ENSGMOP00000003437_1	kryptolebias|005577|XM_017412319_2	medaka|001408|ENSORLP00000001930_1	poecilia|021322|ENSPFOP00000007902_2	spotted_gar|010014|ENSLOCP00000012284_1	stickleback|013227|ENSGACP00000018143_1	takifugu|016702|ENSTRUP00000043170_1	tetraodon|004347|ENSTNIP00000018645_1	tilapia|016922|ENSONIP00000021367_1	xmac|003026|ENSXMAP00000003059_1	zebrafish|000299|ENSDARP00000050846_4
Group_4376_0	pmt	phosphoethanolamine methyltransferase [Source:ZFIN%3BAcc:ZDB-GENE-060929-740]	AAU|023199|maker-AAUscf608-pred_gff_Genewise-gene-0_61-mRNA-1	CTO|022498|maker-CTOv12scf19-pred_gff_Genewise-gene-3_389-mRNA-1	NOR|027711|maker-NORv12scf34555-augustus-gene-0_53-mRNA-1	NFZgenbank|000418|rna761	PLP|020277|maker-PLPv12scf19-augustus-gene-3_371-mRNA-1	astyanax|016220|ENSAMXP00000016722_1	austrofundulus|000489|XM_014006387_1	cyprinodon|010349|XM_015384653_1	fundulus|013511|XM_012866151_2	gadus|011896|ENSGMOP00000013108_1	kryptolebias|016720|XM_017434329_2	medaka|002728|ENSORLP00000003722_1	poecilia|015711|ENSPFOP00000011578_2	spotted_gar|002696|ENSLOCP00000003189_1	stickleback|017366|ENSGACP00000023367_1	takifugu|015003|ENSTRUP00000038674_1	tetraodon|009091|ENSTNIP00000019893_1	tilapia|005213|ENSONIP00000006555_1	xmac|009695|ENSXMAP00000009736_1	zebrafish|025448|ENSDARP00000131300_1
Group_4376_1	pmt	phosphoethanolamine methyltransferase [Source:ZFIN%3BAcc:ZDB-GENE-060929-740]	AAU|023199|maker-AAUscf608-pred_gff_Genewise-gene-0_61-mRNA-1	CTO|022498|maker-CTOv12scf19-pred_gff_Genewise-gene-3_389-mRNA-1	NOR|027711|maker-NORv12scf34555-augustus-gene-0_53-mRNA-1	NFZgenbank|000418|rna761	PLP|020277|maker-PLPv12scf19-augustus-gene-3_371-mRNA-1	astyanax|016220|ENSAMXP00000016722_1	austrofundulus|000489|XM_014006387_1	cyprinodon|010349|XM_015384653_1	fundulus|013511|XM_012866151_2	gadus|011896|ENSGMOP00000013108_1	kryptolebias|016720|XM_017434329_2	medaka|002728|ENSORLP00000003722_1	poecilia|015711|ENSPFOP00000011578_2	spotted_gar|002696|ENSLOCP00000003189_1	stickleback|017366|ENSGACP00000023367_1	takifugu|015003|ENSTRUP00000038674_1	tetraodon|009091|ENSTNIP00000019893_1	tilapia|005213|ENSONIP00000006555_1	xmac|009695|ENSXMAP00000009736_1	zebrafish|017153|ENSDARP00000131628_1
Group_4378_0	gba	glucosylceramidase beta%2C transcript variant X1	AAU|022873|maker-AAUscf5-pred_gff_Genewise-gene-4_373-mRNA-1	CTO|029767|SplitChimeric_389_evm-CTOv12scf32-processed-gene-2_17-mRNA-1	NOR|031028|SplitChimeric_499_maker-NORv12scf34630-augustus-gene-0_170-mRNA-1	NFZgenbank|006263|rna11632	PLP|001186|PLPv12scf33-frag-merged-region112-clust0-mRNA-1	astyanax|016235|ENSAMXP00000016737_1	austrofundulus|017552|XM_014027476_1	cyprinodon|008123|XM_015380572_1	fundulus|013322|XM_012865737_2	gadus|018454|ENSGMOP00000020377_1	kryptolebias|011903|XM_017424985_2	medaka|009389|ENSORLP00000012639_1	poecilia|003354|ENSPFOP00000028769_1	spotted_gar|006376|ENSLOCP00000007709_1	stickleback|011387|ENSGACP00000015676_1	takifugu|010775|ENSTRUP00000027505_1	tetraodon|005860|ENSTNIP00000021480_1	tilapia|006353|ENSONIP00000008015_1	xmac|016158|ENSXMAP00000016236_1	zebrafish|019373|ENSDARP00000098103_3
Group_4379_0	mettl9	methyltransferase like 9	AAU|029767|SplitChimeric_744_augustus_masked-AAUscf356-processed-gene-0_105-mRNA-1	CTO|018070|maker-CTOv12scf114-augustus-gene-0_140-mRNA-1	NOR|028935|evm-NORv12scf34283-processed-gene-0_58-mRNA-1	NFZgenbank|020328|rna37535	PLP|019196|maker-PLPv12scf44-pred_gff_Genewise-gene-0_88-mRNA-1	astyanax|016309|ENSAMXP00000016792_1	austrofundulus|018946|XM_014029614_1	cyprinodon|010769|XM_015385406_1	fundulus|000627|XM_012855906_2	gadus|008296|ENSGMOP00000009138_1	kryptolebias|007473|XM_017416081_2	medaka|012152|ENSORLP00000016226_1	poecilia|021377|ENSPFOP00000019233_2	spotted_gar|008327|ENSLOCP00000010129_1	stickleback|014744|ENSGACP00000020045_1	takifugu|006198|ENSTRUP00000015307_1	tetraodon|007799|ENSTNIP00000013141_1	tilapia|019494|ENSONIP00000024565_1	xmac|011585|ENSXMAP00000011633_1	zebrafish|021711|ENSDARP00000107001_2
Group_4381_0	hars	histidyl-tRNA synthetase%2C transcript variant X1	AAU|016754|augustus_masked-AAUscf727-processed-gene-0_36-mRNA-1	CTO|012721|maker-CTOv12scf645-pred_gff_Genewise-gene-0_11-mRNA-1	NOR|024004|evm-NORv12scf496-processed-gene-0_39-mRNA-1	NFZgenbank|000152|rna272	PLP|021490|maker-PLPv12scf96-pred_gff_Genewise-gene-0_70-mRNA-1	astyanax|018719|ENSAMXP00000019303_1	austrofundulus|021132|XM_014033181_1	cyprinodon|015868|XM_015394465_1	fundulus|006549|XM_021312414_1	gadus|015705|ENSGMOP00000017320_1	kryptolebias|019255|XM_017439178_2	medaka|019420|ENSORLP00000025525_1	poecilia|007703|ENSPFOP00000005482_2	spotted_gar|011169|ENSLOCP00000013765_1	stickleback|019381|ENSGACP00000025911_1	takifugu|009048|ENSTRUP00000023002_1	tetraodon|017215|ENSTNIP00000022583_1	tilapia|011536|ENSONIP00000014544_1	xmac|010923|ENSXMAP00000010970_1	zebrafish|003621|ENSDARP00000123163_1
Group_4382_0	vps72	vacuolar protein sorting 72 homolog (S. cerevisiae)	AAU|010215|maker-AAUscf31-pred_gff_Genewise-gene-1_172-mRNA-1	CTO|020132|maker-CTOv12scf138-augustus-gene-0_181-mRNA-1	NOR|022085|evm-NORv12scf34741-processed-gene-0_127-mRNA-1	NFZgenbank|018534|rna34337	PLP|012445|maker-PLPv12scf31-pred_gff_Genewise-gene-1_129-mRNA-1	astyanax|019484|ENSAMXP00000020065_1	austrofundulus|006690|XM_014009286_1	cyprinodon|008065|XM_015380473_1	fundulus|019022|XM_012875290_1	gadus|002554|ENSGMOP00000002782_1	kryptolebias|001181|XM_017422858_2	medaka|002904|ENSORLP00000003947_1	poecilia|009145|ENSPFOP00000005442_1	spotted_gar|007821|ENSLOCP00000009508_1	stickleback|020766|ENSGACP00000005134_2	takifugu|006025|ENSTRUP00000014805_1	tetraodon|000891|ENSTNIP00000012024_1	tilapia|002769|ENSONIP00000003475_1	xmac|003796|ENSXMAP00000003813_1	zebrafish|012213|ENSDARP00000087815_6
Group_4382_1	vps72	vacuolar protein sorting 72 homolog (S. cerevisiae)	AAU|010215|maker-AAUscf31-pred_gff_Genewise-gene-1_172-mRNA-1	CTO|020132|maker-CTOv12scf138-augustus-gene-0_181-mRNA-1	NOR|022085|evm-NORv12scf34741-processed-gene-0_127-mRNA-1	NFZgenbank|018534|rna34337	PLP|012445|maker-PLPv12scf31-pred_gff_Genewise-gene-1_129-mRNA-1	astyanax|018817|ENSAMXP00000019382_1	austrofundulus|006690|XM_014009286_1	cyprinodon|008065|XM_015380473_1	fundulus|019022|XM_012875290_1	gadus|002554|ENSGMOP00000002782_1	kryptolebias|001181|XM_017422858_2	medaka|002904|ENSORLP00000003947_1	poecilia|009145|ENSPFOP00000005442_1	spotted_gar|007821|ENSLOCP00000009508_1	stickleback|020766|ENSGACP00000005134_2	takifugu|006025|ENSTRUP00000014805_1	tetraodon|000891|ENSTNIP00000012024_1	tilapia|002769|ENSONIP00000003475_1	xmac|003796|ENSXMAP00000003813_1	zebrafish|023656|ENSDARP00000129414_2
Group_4383_0	sub1b	SUB1 homolog%2C transcriptional regulator b [Source:ZFIN%3BAcc:ZDB-GENE-040718-209]	AAU|027314|maker-AAUscf428-pred_gff_Genewise-gene-0_28-mRNA-1	CTO|009082|maker-CTOv12scf464-pred_gff_Genewise-gene-0_32-mRNA-1	NOR|014300|evm-NORv12scf30-processed-gene-0_76-mRNA-1	NFZgenbank|022168|rna40564	PLP|003167|maker-PLPv12scf25-augustus-gene-4_102-mRNA-1	astyanax|019475|ENSAMXP00000020054_1	austrofundulus|015979|XM_014025049_1	cyprinodon|011590|XM_015386915_1	fundulus|008833|XM_012858938_2	gadus|011330|ENSGMOP00000012461_1	kryptolebias|019057|XM_017438816_2	medaka|016434|ENSORLP00000021569_1	poecilia|017034|ENSPFOP00000017169_2	spotted_gar|006682|ENSLOCP00000008099_1	stickleback|003752|ENSGACP00000005145_1	takifugu|013558|ENSTRUP00000034954_1	tetraodon|014999|ENSTNIP00000005258_1	tilapia|013942|ENSONIP00000017543_1	xmac|013336|ENSXMAP00000013373_1	zebrafish|014242|ENSDARP00000025042_5
Group_4383_1	sub1b	SUB1 homolog%2C transcriptional regulator b [Source:ZFIN%3BAcc:ZDB-GENE-040718-209]	AAU|027314|maker-AAUscf428-pred_gff_Genewise-gene-0_28-mRNA-1	CTO|009082|maker-CTOv12scf464-pred_gff_Genewise-gene-0_32-mRNA-1	NOR|014300|evm-NORv12scf30-processed-gene-0_76-mRNA-1	NFZgenbank|022168|rna40564	PLP|003167|maker-PLPv12scf25-augustus-gene-4_102-mRNA-1	astyanax|018835|ENSAMXP00000019397_1	austrofundulus|015979|XM_014025049_1	cyprinodon|011590|XM_015386915_1	fundulus|008833|XM_012858938_2	gadus|011330|ENSGMOP00000012461_1	kryptolebias|019057|XM_017438816_2	medaka|016434|ENSORLP00000021569_1	poecilia|017034|ENSPFOP00000017169_2	spotted_gar|006682|ENSLOCP00000008099_1	stickleback|003752|ENSGACP00000005145_1	takifugu|013558|ENSTRUP00000034954_1	tetraodon|014999|ENSTNIP00000005258_1	tilapia|013942|ENSONIP00000017543_1	xmac|013336|ENSXMAP00000013373_1	zebrafish|007262|ENSDARP00000069967_3
Group_4387_0	polg	polymerase (DNA) gamma%2C catalytic subunit	AAU|007082|maker-AAUscf227-augustus-gene-0_119-mRNA-1	CTO|018084|maker-CTOv12scf114-pred_gff_Genewise-gene-0_78-mRNA-1	NOR|027506|maker-NORv12scf34572-pred_gff_Genewise-gene-0_11-mRNA-1	NFZgenbank|013840|rna25663	PLP|022030|evm-PLPv12scf5-processed-gene-8_72-mRNA-1	astyanax|017419|ENSAMXP00000017932_1	austrofundulus|004594|XM_014005513_1	cyprinodon|002135|XM_015404228_1	fundulus|004883|XM_012853298_2	gadus|007857|ENSGMOP00000008673_1	kryptolebias|010931|XM_017422999_2	medaka|010915|ENSORLP00000014662_1	poecilia|011050|ENSPFOP00000024328_1	spotted_gar|014525|ENSLOCP00000017922_1	stickleback|011120|ENSGACP00000015323_1	takifugu|000385|ENSTRUP00000000907_1	tetraodon|006246|ENSTNIP00000015124_1	tilapia|014616|ENSONIP00000018421_1	xmac|000913|ENSXMAP00000000922_1	zebrafish|014482|ENSDARP00000125000_1
Group_4392_0	gltscr2	glioma tumor suppressor candidate region gene 2%2C transcript variant X1	AAU|028243|maker-AAUscf278-pred_gff_Genewise-gene-0_51-mRNA-1	CTO|016319|evm-CTOv12scf3-processed-gene-1_109-mRNA-1	NOR|026535|evm-NORv12scf34462-processed-gene-0_18-mRNA-1	NFZgenbank|019838|rna36668	PLP|009034|maker-PLPv12scf94-pred_gff_Genewise-gene-1_19-mRNA-1	astyanax|014883|ENSAMXP00000015317_1	austrofundulus|009952|XM_014014991_1	cyprinodon|013401|XM_015390124_1	fundulus|017329|XM_012872608_2	gadus|013908|ENSGMOP00000015302_1	kryptolebias|017272|XM_017435356_2	medaka|015372|ENSORLP00000010867_1	poecilia|001309|ENSPFOP00000023367_1	spotted_gar|014147|ENSLOCP00000017466_1	stickleback|005516|ENSGACP00000007625_1	takifugu|004884|ENSTRUP00000011825_1	tetraodon|019112|ENSTNIP00000017347_1	tilapia|016604|ENSONIP00000020940_1	xmac|002583|ENSXMAP00000002594_1	zebrafish|014472|ENSDARP00000131696_1
Group_4392_1	gltscr2	glioma tumor suppressor candidate region gene 2%2C transcript variant X1	AAU|028243|maker-AAUscf278-pred_gff_Genewise-gene-0_51-mRNA-1	CTO|016319|evm-CTOv12scf3-processed-gene-1_109-mRNA-1	NOR|001002|NORv12scf34462-frag-merged-region7-clust0-mRNA-1	NFZgenbank|019838|rna36668	PLP|009034|maker-PLPv12scf94-pred_gff_Genewise-gene-1_19-mRNA-1	astyanax|014883|ENSAMXP00000015317_1	austrofundulus|009952|XM_014014991_1	cyprinodon|013401|XM_015390124_1	fundulus|017329|XM_012872608_2	gadus|013908|ENSGMOP00000015302_1	kryptolebias|017272|XM_017435356_2	medaka|015372|ENSORLP00000010867_1	poecilia|001309|ENSPFOP00000023367_1	spotted_gar|014147|ENSLOCP00000017466_1	stickleback|005516|ENSGACP00000007625_1	takifugu|004884|ENSTRUP00000011825_1	tetraodon|019112|ENSTNIP00000017347_1	tilapia|016604|ENSONIP00000020940_1	xmac|002583|ENSXMAP00000002594_1	zebrafish|014472|ENSDARP00000131696_1
Group_4393_1	gars	glycyl-tRNA synthetase	AAU|002882|maker-AAUscf18-pred_gff_Genewise-gene-0_86-mRNA-1	CTO|025918|maker-CTOv12scf285-pred_gff_Genewise-gene-0_43-mRNA-1	NOR|015908|maker-NORv12scf122-pred_gff_Genewise-gene-0_48-mRNA-1	NFZgenbank|008824|rna16302	PLP|024638|SplitChimeric_1_augustus_masked-PLPv12scf70-processed-gene-1_92-mRNA-1	astyanax|014895|ENSAMXP00000015331_1	austrofundulus|002758|XM_014002183_1	cyprinodon|015690|XM_015394188_1	fundulus|021785|XM_012880181_2	gadus|010416|ENSGMOP00000011490_1	kryptolebias|002666|XM_017406426_2	medaka|008821|ENSORLP00000011869_1	poecilia|007618|ENSPFOP00000004616_2	spotted_gar|009668|ENSLOCP00000011842_1	stickleback|003264|ENSGACP00000004510_1	takifugu|017405|ENSTRUP00000045010_1	tetraodon|001159|ENSTNIP00000015713_1	tilapia|005799|ENSONIP00000007310_1	xmac|009387|ENSXMAP00000009441_1	zebrafish|016760|ENSDARP00000076519_5
Group_4395_0	mfsd6a	major facilitator superfamily domain containing 6a [Source:ZFIN%3BAcc:ZDB-GENE-050208-335]	AAU|003113|evm-AAUscf737-processed-gene-0_45-mRNA-1	CTO|008620|maker-CTOv12scf75-pred_gff_Genewise-gene-1_268-mRNA-1	NOR|004577|maker-NORv12scf34168-augustus-gene-0_65-mRNA-2	NFZgenbank|010329|rna19100	PLP|020750|maker-PLPv12scf294-pred_gff_Genewise-gene-0_61-mRNA-1	astyanax|018531|ENSAMXP00000019082_1	austrofundulus|020891|XM_014032799_1	cyprinodon|011467|XM_015386628_1	fundulus|009196|XM_012859444_2	gadus|008634|ENSGMOP00000009506_1	kryptolebias|020402|XM_017441190_2	medaka|000121|ENSORLP00000000170_1	poecilia|004123|ENSPFOP00000026196_1	spotted_gar|009894|ENSLOCP00000012121_1	stickleback|015184|ENSGACP00000020592_1	takifugu|000080|ENSTRUP00000000182_1	tetraodon|003828|ENSTNIP00000020300_1	tilapia|012200|ENSONIP00000015384_1	xmac|010399|ENSXMAP00000010430_1	zebrafish|003171|ENSDARP00000120762_1
Group_4395_1	mfsd6a	major facilitator superfamily domain containing 6a [Source:ZFIN%3BAcc:ZDB-GENE-050208-335]	AAU|003113|evm-AAUscf737-processed-gene-0_45-mRNA-1	CTO|008620|maker-CTOv12scf75-pred_gff_Genewise-gene-1_268-mRNA-1	NOR|004577|maker-NORv12scf34168-augustus-gene-0_65-mRNA-2	NFZgenbank|010329|rna19100	PLP|020750|maker-PLPv12scf294-pred_gff_Genewise-gene-0_61-mRNA-1	astyanax|013890|ENSAMXP00000014300_1	austrofundulus|020891|XM_014032799_1	cyprinodon|011467|XM_015386628_1	fundulus|009196|XM_012859444_2	gadus|008634|ENSGMOP00000009506_1	kryptolebias|020402|XM_017441190_2	medaka|000121|ENSORLP00000000170_1	poecilia|004123|ENSPFOP00000026196_1	spotted_gar|009894|ENSLOCP00000012121_1	stickleback|015184|ENSGACP00000020592_1	takifugu|000080|ENSTRUP00000000182_1	tetraodon|003828|ENSTNIP00000020300_1	tilapia|012200|ENSONIP00000015384_1	xmac|010399|ENSXMAP00000010430_1	zebrafish|006868|ENSDARP00000139369_1
Group_4397_0	gtf3c2	general transcription factor IIIC subunit 2	AAU|018005|evm-AAUscf220-processed-gene-0_117-mRNA-1	CTO|000486|CTOv12scf17-frag-merged-region8-clust1-mRNA-1	NOR|028327|evm-NORv12scf389-processed-gene-0_18-mRNA-1	NFZgenbank|004824|rna8964	PLP|008453|maker-PLPv12scf212-pred_gff_Genewise-gene-0_151-mRNA-1	astyanax|015450|ENSAMXP00000015905_1	austrofundulus|022869|XM_014000255_1	cyprinodon|015019|XM_015392997_1	fundulus|023219|XM_021308615_1	gadus|004107|ENSGMOP00000004516_1	kryptolebias|017046|XM_017434928_2	medaka|008162|ENSORLP00000011025_1	poecilia|003605|ENSPFOP00000014003_2	spotted_gar|015816|ENSLOCP00000019511_1	stickleback|011670|ENSGACP00000016069_1	takifugu|011499|ENSTRUP00000029358_1	tetraodon|008305|ENSTNIP00000008112_1	tilapia|010545|ENSONIP00000013273_1	xmac|005312|ENSXMAP00000005329_1	zebrafish|014717|ENSDARP00000008672_6
