OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end
Group_7693_1	013401	si:dkey-225f23.5	si:dkey-225f23.5 [Source:ZFIN%3BAcc:ZDB-GENE-131121-130]	chrLG6	17043011	17048049
Group_883_0	013402	kmt2cb	lysine (K)-specific methyltransferase 2Cb [Source:ZFIN%3BAcc:ZDB-GENE-070705-340]	chrLG6	17295569	17344622
Group_711_0	013403	prkag2b	protein kinase%2C AMP-activated%2C gamma 2 non-catalytic subunit b [Source:ZFIN%3BAcc:ZDB-GENE-070912-442]	chrLG6	17346483	17365428
Group_566_2	013405	ttc39c	tetratricopeptide repeat domain 39C	chrLG6	17470920	17477983
Group_292_7	013407	psma8	proteasome subunit alpha 8	chrLG6	17655540	17657916
Group_2778_0	013408	bokb	BCL2-related ovarian killer b [Source:ZFIN%3BAcc:ZDB-GENE-040426-1346]	chrLG6	16831874	16836140
Group_8835_0	013411	si:dkeyp-13a3.10	si:dkeyp-13a3.10 [Source:ZFIN%3BAcc:ZDB-GENE-070912-636]	chrLG6	16855436	16857465
Group_225_0	013412	clcn2a	chloride channel%2C voltage-sensitive 2a [Source:ZFIN%3BAcc:ZDB-GENE-070705-19]	chrLG6	16918819	16941446
Group_8666_0	013415	si:dkeyp-12a9.5	si:dkeyp-12a9.5 [Source:ZFIN%3BAcc:ZDB-GENE-070912-635]	chrLG6	17016255	17019119
Group_2093_1	013416	gigfy2	GRB10 interacting GYF protein 2 [Source:ZFIN%3BAcc:ZDB-GENE-050706-185]	chrLG6	17021711	17032659
Group_1750_0	013417	glula	glutamate-ammonia ligase (glutamine synthase) a [Source:ZFIN%3BAcc:ZDB-GENE-030131-688]	chrLG6	17070910	17073506
Group_309_1	013418	dpp6b	dipeptidyl-peptidase 6b [Source:ZFIN%3BAcc:ZDB-GENE-070705-88]	chrLG6	17203399	17259004
Group_0_69	013424	znf521	zinc finger protein 521%2C transcript variant X1	chrLG6	17537471	17624986
Group_640_6	013426	kctd1	potassium channel tetramerization domain containing 1%2C transcript variant X1	chrLG6	17681659	17688167
Group_360_10	013427	aqp4	aquaporin 4	chrLG6	17700362	17702867
Group_49_12	013431	dsg2l	desmoglein 2 like [Source:ZFIN%3BAcc:ZDB-GENE-120229-2]	chrLG6	17977197	17984899
Group_271_4	013436	dspa	desmoplakin a [Source:ZFIN%3BAcc:ZDB-GENE-030131-2743]	chrLG6	18081206	18094319
Group_430_3	013437	tns3	tensin 3%2C transcript variant X1	chrLG6	18101557	18123440
Group_254_1	013438	igfbp3	insulin-like growth factor binding protein 3 [Source:ZFIN%3BAcc:ZDB-GENE-040412-1]	chrLG6	18131810	18135074
Group_64_22	013440	dusp22b	dual specificity phosphatase 22b [Source:ZFIN%3BAcc:ZDB-GENE-050417-257]	chrLG6	18290065	18294855
Group_190_12	013441	irf4a	interferon regulatory factor 4a [Source:ZFIN%3BAcc:ZDB-GENE-070912-330]	chrLG6	18296142	18301941
Group_3986_0	013445	wrnip1	Werner helicase interacting protein 1	chrLG6	18478838	18481995
Group_114_12	013447	dhx30	DEAH-box helicase 30%2C transcript variant X1	chrLG6	18488026	18493821
Group_726_3	013448	ankrd13c	ankyrin repeat domain 13C [Source:HGNC Symbol%3BAcc:HGNC:25374]	chrLG6	18724178	18729882
Group_1354_2	013450	dtna	dystrobrevin alpha%2C transcript variant X2	chrLG6	18848651	18859086
Group_1013_3	013451	mapre2	microtubule associated protein RP/EB family member 2%2C transcript variant X1	chrLG6	18866858	18870956
Group_6018_0	013452	spidr	scaffolding protein involved in DNA repair	chrLG6	18876577	18903946
Group_1107_0	013454	ube2v2	ubiquitin conjugating enzyme E2 V2	chrLG6	18914051	18918360
Group_2596_1	013455	sntg1	syntrophin gamma 1%2C transcript variant X1	chrLG6	18990543	19013562
Group_777_0	013456	agap3	ArfGAP with GTPase domain%2C ankyrin repeat and PH domain 3 [Source:ZFIN%3BAcc:ZDB-GENE-110927-1]	chrLG6	19144998	19208710
Group_93_11	013460	wnt9a	wingless-type MMTV integration site family member 9A	chrLG6	19455561	19470289
Group_5985_0	013461	jmjd4	jumonji domain containing 4	chrLG6	19534019	19536153
Group_5073_0	013463	ccdc13	coiled-coil domain containing 13	chrLG6	19564454	19569414
Group_7984_0	013464	tmie	transmembrane inner ear%2C transcript variant X2	chrLG6	19578584	19588412
Group_49_21	013466	cdh2	cadherin 2 [Source:HGNC Symbol%3BAcc:HGNC:1759]	chrLG6	17801909	17822028
Group_2804_0	013471	sirt5	sirtuin 5 [Source:HGNC Symbol%3BAcc:HGNC:14933]	chrLG6	18183599	18187188
Group_12_61	013472	ripk1l	receptor (TNFRSF)-interacting serine-threonine kinase 1%2C like [Source:ZFIN%3BAcc:ZDB-GENE-070705-132]	chrLG6	18278916	18287179
Group_59_28	013474	adgrl2b.1	adhesion G protein-coupled receptor L2b%2C tandem duplicate 1 [Source:ZFIN%3BAcc:ZDB-GENE-130116-4]	chrLG6	18560034	18623834
Group_7143_0	013475	znf830	zinc finger protein 830	chrLG6	18722144	18723121
Group_1804_1	013476	srsf11	serine and arginine rich splicing factor 11 [Source:HGNC Symbol%3BAcc:HGNC:10782]	chrLG6	18731241	18737428
Group_13_54	013478	klhl14	kelch like family member 14	chrLG6	18806313	18816254
Group_7861_0	013479	ccdc178	coiled-coil domain containing 178	chrLG6	18824503	18853351
Group_519_4	013481	snai2	snail family zinc finger 2	chrLG6	18970123	18971386
Group_2153_1	013482	pcmtd1	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1%2C transcript variant X6	chrLG6	19019354	19024712
Group_704_3	013483	st18	ST18%2C C2H2C-type zinc finger [Source:HGNC Symbol%3BAcc:HGNC:18695]	chrLG6	19035378	19072443
Group_4313_0	013484	rb1cc1	RB1 inducible coiled-coil 1	chrLG6	19079857	19090725
Group_1377_0	013486	asb10	ankyrin repeat and SOCS box containing 10%2C transcript variant X1	chrLG6	19220022	19225268
Group_50_1	013487	si:ch211-190p8.2	si:ch211-190p8.2 [Source:ZFIN%3BAcc:ZDB-GENE-070424-145]	chrLG6	19230081	19230514
Group_19_16	013488	cdk5	cyclin-dependent kinase 5	chrLG6	19333650	19338372
Group_77_15	013489	abcb8	ATP-binding cassette%2C sub-family B (MDR/TAP)%2C member 8 [Source:ZFIN%3BAcc:ZDB-GENE-050410-6]	chrLG6	19339639	19344034
Group_143_4	013490	guk1a	guanylate kinase 1a [Source:ZFIN%3BAcc:ZDB-GENE-040625-130]	chrLG6	19405848	19406941
Group_93_5	013492	wnt3a	wingless-type MMTV integration site family member 3A	chrLG6	19433231	19445116
Group_6370_0	013493	snap47	synaptosome associated protein 47kDa	chrLG6	19527797	19533288
Group_6369_0	013494	iba57	IBA57 homolog%2C iron-sulfur cluster assembly	chrLG6	19536203	19538401
Group_38_29	013495	cx47.1	connexin 47.1 [Source:ZFIN%3BAcc:ZDB-GENE-040912-134]	chrLG6	19540488	19541741
Group_530_1	013496	cyp8b2	cytochrome P450%2C family 8%2C subfamily B%2C polypeptide 2 [Source:ZFIN%3BAcc:ZDB-GENE-080212-9]	chrLG6	19552751	19554283
Group_96_10	013497	pth1ra	parathyroid hormone 1 receptor a [Source:ZFIN%3BAcc:ZDB-GENE-991123-8]	chrLG6	19591211	19609551
Group_96_15	013498	crhr2	corticotropin releasing hormone receptor 2 [Source:HGNC Symbol%3BAcc:HGNC:2358]	chrLG6	19646604	19682805
Group_6765_0	013504	bx640406.1	unknown	chrLG19	32611951	32613093
Group_5344_0	013506	tmem206	transmembrane protein 206	chrLG19	32554212	32563186
Group_1584_0	013508	tmem87a	transmembrane protein 87A%2C transcript variant X1	chrLG19	32465778	32481602
Group_5507_0	013509	vps39	VPS39%2C HOPS complex subunit%2C transcript variant X1	chrLG19	32433759	32464175
Group_5342_0	013513	nenf	neudesin neurotrophic factor	chrLG19	32564522	32570142
Group_510_2	013515	ganc	glucosidase%2C alpha%3B neutral C	chrLG19	32482529	32505320
Group_3910_0	013517	mon2	MON2 homolog%2C regulator of endosome-to-Golgi trafficking%2C transcript variant X1	chrLG2	1948421	1992256
Group_1671_0	013518	ppm1h	protein phosphatase%2C Mg2+/Mn2+ dependent%2C 1H [Source:ZFIN%3BAcc:ZDB-GENE-061027-190]	chrLG2	2003481	2050318
Group_1427_2	013520	psme1	proteasome activator subunit 1	chrLG21	12282845	12287593
Group_8249_0	013521	zfhx2	zinc finger homeobox 2%2C transcript variant X1	chrLG21	12331289	12337158
Group_2602_1	013522	pabpn1	poly(A) binding protein%2C nuclear 1%2C transcript variant X1	chrLG21	12340703	12354301
Group_74_23	013524	slc22a17	solute carrier family 22 member 17	chrLG21	12379707	12388083
Group_843_2	013525	ramp3	receptor activity modifying protein 3 [Source:HGNC Symbol%3BAcc:HGNC:9845]	chrLG21	12465003	12476697
Group_7283_0	013527	pomp	proteasome maturation protein [Source:ZFIN%3BAcc:ZDB-GENE-040801-10]	chrLG21	12612566	12613855
Group_2459_1	013532	pck2	phosphoenolpyruvate carboxykinase 2%2C mitochondrial	chrLG21	12260880	12268509
Group_4395_0	013533	dcaf11	DDB1 and CUL4 associated factor 11%2C transcript variant X1	chrLG21	12294121	12313258
Group_7037_0	013534	thtpa	thiamine triphosphatase	chrLG21	12324999	12326333
Group_654_0	013547	nfix	nuclear factor I X [Source:HGNC Symbol%3BAcc:HGNC:7788]	chrLG5	17702990	17803071
Group_1699_2	013548	rnf11a	ring finger protein 11a [Source:ZFIN%3BAcc:ZDB-GENE-040426-1277]	chrLG5	17817999	17819648
Group_18_20	013549	si:dkeyp-69e1.8	si:dkeyp-69e1.8 [Source:ZFIN%3BAcc:ZDB-GENE-070912-676]	chrLG5	17841585	17848947
Group_145_0	013551	s1pr5	sphingosine-1-phosphate receptor 5 [Source:HGNC Symbol%3BAcc:HGNC:14299]	chrLG5	17973564	17974766
Group_13_34	013552	keap1b	kelch-like ECH-associated protein 1b [Source:ZFIN%3BAcc:ZDB-GENE-080508-1]	chrLG5	17981956	17992969
Group_160_2	013553	si:zfos-323e3.4	si:zfos-323e3.4 [Source:ZFIN%3BAcc:ZDB-GENE-120215-44]	chrLG5	18005456	18010083
Group_5921_0	013554	rnaseh2a	ribonuclease H2 subunit A	chrLG5	18091981	18101297
Group_6633_0	013556	pigm	phosphatidylinositol glycan anchor biosynthesis class M	chrLG5	18199575	18220164
Group_3482_1	013558	hccsb	holocytochrome c synthase b [Source:ZFIN%3BAcc:ZDB-GENE-000607-78]	chrLG5	18427152	18437973
Group_1285_2	013561	psmb7	proteasome subunit beta 7	chrLG5	18572399	18577297
Group_1300_0	013562	dennd1a	DENN domain containing 1A [Source:HGNC Symbol%3BAcc:HGNC:29324]	chrLG5	18617871	18651172
Group_1326_0	013565	hmox1	heme oxygenase 1 [Source:HGNC Symbol%3BAcc:HGNC:5013]	chrLG5	17821335	17822374
Group_735_0	013566	lyl1	LYL1%2C basic helix-loop-helix family member [Source:HGNC Symbol%3BAcc:HGNC:6734]	chrLG5	17852472	17857409
Group_7092_0	013567	fdx1l	ferredoxin 1-like	chrLG5	17887458	17889060
Group_79_21	013571	ldlrb	low density lipoprotein receptor b [Source:ZFIN%3BAcc:ZDB-GENE-040426-1254]	chrLG5	18039976	18047284
Group_43_31	013572	smarca4	SWI/SNF related%2C matrix associated%2C actin dependent regulator of chromatin%2C subfamily a%2C member 4 [Source:HGNC Symbol%3BAcc:HGNC:11100]	chrLG5	18061474	18080853
Group_952_3	013573	atg4da	autophagy related 4D%2C cysteine peptidase a [Source:ZFIN%3BAcc:ZDB-GENE-041111-102]	chrLG5	18084697	18088882
Group_1151_1	013577	tln1	talin 1 [Source:ZFIN%3BAcc:ZDB-GENE-031002-48]	chrLG5	18702620	18787524
Group_5872_0	013578	hmgcs1	3-hydroxy-3-methylglutaryl-CoA synthase 1 (soluble) [Source:ZFIN%3BAcc:ZDB-GENE-040426-1042]	chrLG5	18830848	18836705
Group_7741_0	013587	si:ch211-212k18.8	si:ch211-212k18.8 [Source:ZFIN%3BAcc:ZDB-GENE-041111-14]	chrLG14	91	768
Group_1728_0	013590	asb12b	ankyrin repeat and SOCS box-containing 12b [Source:ZFIN%3BAcc:ZDB-GENE-040822-25]	chrLG23	2491337	2494035
Group_368_5	013591	tenm3	teneurin transmembrane protein 3 [Source:HGNC Symbol%3BAcc:HGNC:29944]	chrLG23	2050894	2239567
Group_973_1	013593	itm2a	integral membrane protein 2A	chrLG23	1740239	1747403
Group_589_0	013594	arhgef9b	Cdc42 guanine nucleotide exchange factor (GEF) 9b [Source:ZFIN%3BAcc:ZDB-GENE-030131-7745]	chrLG23	2436172	2486330
Group_134_3	013596	pou3f4	POU class 3 homeobox 4	chrLG23	1904021	1905112
Group_1902_1	013597	loc107397113		chrLG23	1845393	1851523
Group_8827_0	013599	si:dkey-237j10.2	si:dkey-237j10.2 [Source:ZFIN%3BAcc:ZDB-GENE-100922-206]	chrLG23	1834764	1835468
Group_834_0	013600	sh3bgrl	SH3 domain binding glutamate rich protein like	chrLG23	1813046	1831501
Group_94_15	013601	tbx22	T-box 22%2C transcript variant X1	chrLG23	1769691	1774519
Group_10_16	013602	gpr174	G protein-coupled receptor 174	chrLG23	1732541	1738223
Group_10_22	013604	lpar4	lysophosphatidic acid receptor 4 [Source:ZFIN%3BAcc:ZDB-GENE-120201-1]	chrLG23	1721702	1722872
Group_377_7	013611	ednr	Oryzias latipes endothelin receptor (ednr)%2C mRNA. [Source:RefSeq mRNA%3BAcc:NM_001104844]	chrLG23	1608883	1618442
Group_7510_0	013612	sybl1	synaptobrevin-like 1 [Source:ZFIN%3BAcc:ZDB-GENE-040426-1055]	chrLG23	1579285	1587067
Group_179_7	013614	mtmr7a	myotubularin related protein 7a [Source:ZFIN%3BAcc:ZDB-GENE-060421-7754]	chrLG23	1498835	1509883
Group_2668_1	013615	cnot7	CCR4-NOT transcription complex subunit 7%2C transcript variant X1	chrLG23	1488096	1493033
Group_7400_0	013617	her5	hairy-related 5 [Source:ZFIN%3BAcc:ZDB-GENE-990415-90]	chrLG23	1396047	1396685
Group_7602_0	013618	mmgt1	membrane magnesium transporter 1	chrLG23	1388416	1390317
Group_4876_0	013619	mospd1	motile sperm domain containing 1%2C transcript variant X2	chrLG23	1368093	1370684
Group_1633_1	013620	cab39l1	calcium binding protein 39%2C like 1 [Source:ZFIN%3BAcc:ZDB-GENE-040426-2897]	chrLG23	1318241	1326662
Group_2936_1	013623	brd8	bromodomain containing 8 [Source:ZFIN%3BAcc:ZDB-GENE-030722-10]	chrLG23	1054905	1065084
Group_58_0	013624	ube2d2	ubiquitin-conjugating enzyme E2D 2 (UBC4/5 homolog%2C yeast) [Source:ZFIN%3BAcc:ZDB-GENE-120312-1]	chrLG23	962833	972644
Group_8389_0	013626	cxxc5b	CXXC finger protein 5b [Source:ZFIN%3BAcc:ZDB-GENE-130225-1]	chrLG23	955749	956642
Group_876_3	013627	psd2	pleckstrin and Sec7 domain containing 2 [Source:ZFIN%3BAcc:ZDB-GENE-030131-3033]	chrLG23	899129	926006
Group_1656_1	013628	nrg2b	neuregulin 2b [Source:ZFIN%3BAcc:ZDB-GENE-090205-2]	chrLG23	808882	882587
Group_98_22	013629	si:dkey-160o24.3	si:dkey-160o24.3 [Source:ZFIN%3BAcc:ZDB-GENE-140106-224]	chrLG23	797322	798701
Group_7373_0	013630	aup1	ancient ubiquitous protein 1	chrLG23	756152	778242
Group_5619_0	013631	fnta	farnesyltransferase%2C CAAX box%2C alpha	chrLG23	752103	754588
Group_7478_0	013633	ap1ar	adaptor related protein complex 1 associated regulatory protein%2C transcript variant X1	chrLG23	451430	462016
Group_255_7	013634	smad5	SMAD family member 5 [Source:ZFIN%3BAcc:ZDB-GENE-990603-9]	chrLG23	426486	437730
Group_5603_0	013635	syvn1	synoviolin 1%2C transcript variant X2	chrLG23	414032	424742
Group_687_1	013636	si:dkeyp-110e4.6	si:dkeyp-110e4.6 [Source:ZFIN%3BAcc:ZDB-GENE-030219-75]	chrLG23	398180	400706
Group_6505_0	013637	commd5	COMM domain containing 5 [Source:ZFIN%3BAcc:ZDB-GENE-040801-71]	chrLG23	321320	330183
Group_1003_3	013638	lonrf3	LON peptidase N-terminal domain and ring finger 3 [Source:HGNC Symbol%3BAcc:HGNC:21152]	chrLG23	309547	317883
Group_5400_0	013639	ids	iduronate 2-sulfatase%2C transcript variant X1	chrLG23	230909	237542
Group_8264_0	013641	polr1d	polymerase (RNA) I polypeptide D [Source:ZFIN%3BAcc:ZDB-GENE-040930-4]	chrLG23	1587620	1599642
Group_3232_0	013642	pdgfrl	platelet derived growth factor receptor like%2C transcript variant X1	chrLG23	1541509	1546425
Group_856_2	013643	zdhhc2	zinc finger DHHC-type containing 2%2C transcript variant X1	chrLG23	1474108	1485516
Group_1494_1	013644	micu3b	mitochondrial calcium uptake family%2C member 3b [Source:ZFIN%3BAcc:ZDB-GENE-120813-5]	chrLG23	1441765	1470715
Group_6732_0	013645	hes7	Oryzias latipes Her1-11 (LOC100049416)%2C mRNA. [Source:RefSeq mRNA%3BAcc:NM_001104797]	chrLG23	1400480	1401499
Group_7464_0	013646	pfdn6	prefoldin subunit 6	chrLG23	1391499	1394340
Group_2717_0	013647	ddx26b	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 26B [Source:ZFIN%3BAcc:ZDB-GENE-040426-1150]	chrLG23	1372843	1387316
Group_7138_0	013648	fam122b	family with sequence similarity 122B [Source:ZFIN%3BAcc:ZDB-GENE-040801-204]	chrLG23	1361940	1366088
Group_1084_0	013649	hprt1	hypoxanthine phosphoribosyltransferase 1	chrLG23	1351409	1359746
Group_3309_1	013650	phf6	PHD finger protein 6%2C transcript variant X2	chrLG23	1330246	1340809
Group_1175_3	013651	loc107379916		chrLG23	1051658	1052790
Group_8098_0	013652	tmem173	transmembrane protein 173 [Source:ZFIN%3BAcc:ZDB-GENE-120921-1]	chrLG23	1037209	1043390
Group_3098_0	013654	zgc:92242	zgc:92242 [Source:ZFIN%3BAcc:ZDB-GENE-040718-371]	chrLG23	943760	947403
Group_869_3	013655	purab	purine-rich element binding protein Ab [Source:ZFIN%3BAcc:ZDB-GENE-141216-78]	chrLG23	884985	886209
Group_1932_1	013656	si:ch73-49o8.1	si:ch73-49o8.1 [Source:ZFIN%3BAcc:ZDB-GENE-141215-6]	chrLG23	614741	719786
Group_4318_1	013657	guf1	GUF1 homolog%2C GTPase	chrLG23	593674	612666
Group_54_37	013658	gabra6	gamma-aminobutyric acid type A receptor alpha6 subunit [Source:HGNC Symbol%3BAcc:HGNC:4080]	chrLG23	509437	527978
Group_1253_2	013659	gpr137	G protein-coupled receptor 137 [Source:ZFIN%3BAcc:ZDB-GENE-040718-443]	chrLG23	411263	413011
Group_7036_0	013660	smim19	small integral membrane protein 19	chrLG23	395421	396835
Group_6504_0	013661	fam199x	family with sequence similarity 199%2C X-linked%2C transcript variant X2	chrLG23	331198	336952
Group_5417_0	013662	dcps	decapping enzyme%2C scavenger [Source:ZFIN%3BAcc:ZDB-GENE-040311-1]	chrLG23	239498	242220
Group_0_154	013675	zbtb41	zinc finger and BTB domain containing 41	chrLG6	5780497	5799213
Group_86_8	013676	rgs1	regulator of G-protein signaling 1 [Source:ZFIN%3BAcc:ZDB-GENE-070705-145]	chrLG6	5681952	5682841
Group_7080_0	013687	trove2	TROVE domain family member 2%2C transcript variant X1	chrLG6	5570157	5592781
Group_26_27	013696	igf1ra	insulin-like growth factor 1a receptor [Source:ZFIN%3BAcc:ZDB-GENE-020503-1]	chrLG4	4986733	5047497
Group_3224_0	013697	lrrc28	leucine rich repeat containing 28	chrLG4	5052494	5057891
Group_1025_1-Group_1025_2	013698	snap25	synaptosome associated protein 25kDa%2C transcript variant X1	chrLG4	5078841	5109275
Group_6661_0	013701	sec11a	SEC11 homolog A%2C signal peptidase complex subunit	chrLG4	5253078	5257823
Group_4896_1	013702	nmbb	neuromedin Bb [Source:ZFIN%3BAcc:ZDB-GENE-081022-31]	chrLG4	5259257	5260170
Group_33_22	013703	tspan3a	tetraspanin 3a [Source:ZFIN%3BAcc:ZDB-GENE-030131-7787]	chrLG4	5265332	5272379
Group_287_7	013706	ap3s2	adaptor-related protein complex 3%2C sigma 2 subunit [Source:ZFIN%3BAcc:ZDB-GENE-040718-274]	chrLG4	4964801	4974176
Group_112_7	013707	frmd5	FERM domain containing 5 [Source:ZFIN%3BAcc:ZDB-GENE-060810-165]	chrLG4	5128495	5152172
Group_87_27	013708	loc107381550		chrLG4	5438640	5441829
Group_2838_1	013709	tmem266	transmembrane protein 266 [Source:HGNC Symbol%3BAcc:HGNC:26763]	chrLG4	5457011	5503998
Group_4055_1	013710	fbxo22	F-box protein 22	chrLG4	5525222	5526089
Group_1093_4	013719	twf1	twinfilin actin binding protein 1	chrLG2	4471125	4492300
Group_1002_1	013729	b3gat2	beta-1%2C3-glucuronyltransferase 2	chrLG22	5307315	5335382
Group_672_1	013730	znf292b	zinc finger protein 292b [Source:ZFIN%3BAcc:ZDB-GENE-030131-9559]	chrLG16	16082613	16100538
Group_6155_0	013731	cgrrf1	cell growth regulator with ring finger domain 1	chrLG16	16126530	16131725
Group_1491_2	013733	cd2ap	CD2-associated protein	chrLG16	16240633	16268271
Group_129_8	013736	acvr2ab	activin A receptor%2C type IIAb [Source:ZFIN%3BAcc:ZDB-GENE-120215-23]	chrLG16	16590151	16606887
Group_4119_0	013737	mbd5	methyl-CpG binding domain protein 5%2C transcript variant X2	chrLG16	16621259	16633520
Group_1031_2	013740	march7	membrane-associated ring finger (C3HC4) 7 [Source:ZFIN%3BAcc:ZDB-GENE-080204-121]	chrLG16	16653898	16658308
Group_96_14	013741	calcrlb	calcitonin receptor-like b [Source:ZFIN%3BAcc:ZDB-GENE-080924-1]	chrLG16	16665746	16668321
Group_6936_0	013742	dfnb59	deafness%2C autosomal recessive 59	chrLG16	16704532	16706566
Group_3943_0	013743	pwp2h	PWP2 periodic tryptophan protein homolog (yeast) [Source:ZFIN%3BAcc:ZDB-GENE-021031-3]	chrLG16	16707446	16714441
Group_1184_1	013746	fndc4	fibronectin type III domain containing 4 [Source:HGNC Symbol%3BAcc:HGNC:20239]	chrLG16	16790369	16799544
Group_14_23	013747	nr4a2	nuclear receptor subfamily 4 group A member 2 [Source:HGNC Symbol%3BAcc:HGNC:7981]	chrLG16	16817346	16821800
Group_7214_0	013749	nus1	NUS1 dehydrodolichyl diphosphate synthase subunit	chrLG16	16142084	16146805
Group_3402_1	013750	tnfrsf21	tumor necrosis factor receptor superfamily member 21	chrLG16	16166948	16201841
Group_5951_0	013752	orc4	origin recognition complex subunit 4	chrLG16	16611666	16614184
Group_8_74	013754	col5a2b	collagen%2C type V%2C alpha 2b [Source:ZFIN%3BAcc:ZDB-GENE-110406-2]	chrLG16	16679462	16691295
Group_3435_0	013756	gpd2	glycerol-3-phosphate dehydrogenase 2%2C transcript variant X1	chrLG16	16806230	16814736
Group_1097_3	013766	inpp4ab	inositol polyphosphate-4-phosphatase type I Ab [Source:ZFIN%3BAcc:ZDB-GENE-081104-521]	chrLG16	16900193	16919509
Group_2410_1	013767	als2b	amyotrophic lateral sclerosis 2b (juvenile) [Source:ZFIN%3BAcc:ZDB-GENE-080929-1]	chrLG16	16944832	16956486
Group_174_14	013776	pkp4	plakophilin 4 [Source:ZFIN%3BAcc:ZDB-GENE-120411-14]	chrLG16	17068877	17100493
Group_346_8	013780	si:ch211-160f23.5	si:ch211-160f23.5 [Source:ZFIN%3BAcc:ZDB-GENE-030131-704]	chrLG16	17185674	17193227
Group_590_2	013781	asap3	ArfGAP with SH3 domain%2C ankyrin repeat and PH domain 3 [Source:ZFIN%3BAcc:ZDB-GENE-050913-39]	chrLG16	17198755	17217338
Group_7647_0	013783	tmem234	transmembrane protein 234	chrLG16	17373366	17375366
Group_5919_0	013784	fancm	Fanconi anemia complementation group M	chrLG16	17382152	17407296
Group_2299_0	013785	wdr25	WD repeat domain 25%2C transcript variant X2	chrLG16	17420114	17435033
Group_66_9	013786	dlk1	delta-like 1 homolog (Drosophila)	chrLG16	17491673	17496383
Group_4302_0	013787	kdm8	lysine demethylase 8%2C transcript variant X1	chrLG16	17611509	17614465
