OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	p.x	dN.x	dS.x	pN.x	pS.x	DoS.x	p.y	dN.y	dS.y	pN.y	pS.y	DoS.y	deltaDoSP	deltaDoSQ	dNdSP	pNpSP	deltaDoS	deltaDoSQuantile
Group_3183_0	30132	si:ch211-286b4.4	si:ch211-286b4.4 [Source:ZFIN%3BAcc:ZDB-GENE-131127-605]	chr8	31477949	31512307	0.530565060829574	39	52	15	15	-0.0714285714285715	0.827058315428818	49	58	13	13	-0.0420560747663551	0.75658814347709	1	0.786364803952624	1	-0.0293724966622164	0.335744249963836
Group_3187_1	27432	tmem82	transmembrane protein 82	chr13	7697636	7707802	0.591331269349845	8	8	3	1	-0.25	0.473684210526316	8	10	1	0	-0.555555555555556	0.532337230075728	1	1	1	0.305555555555556	0.840734847388977
Group_319_2	13081	xkr9	XK related 9%2C transcript variant X1	chr10	12071543	12073236	0.294017094017094	14	9	1	3	0.358695652173913	1	18	8	1	1	0.192307692307692	0.672805738901279	1	0.754311410369504	1	0.166387959866221	0.67756400983654
Group_319_6	27442	zgc:198371	zgc:198371 [Source:ZFIN%3BAcc:ZDB-GENE-091214-2]	chr13	7198868	7203032	0.338345864661654	8	8	1	4	0.3	0.591331269349845	8	8	1	3	0.25	0.989523641833151	1	1	1	0.05	0.485317517720237
Group_319_7	28240	xkr7	XK related 7	chr13	35469485	35527980	0.575618889120033	3	14	2	4	-0.156862745098039	0.116883116883117	3	16	2	1	-0.508771929824561	0.590859030071324	1	1	0.812524269315369	0.351909184726522	0.875596701866049
Group_3190_0	28872	ubr3	ubiquitin protein ligase E3 component n-recognin 3 (putative)%2C transcript variant X1	chr9	18266358	18311250	1	10	28	3	10	0.0323886639676113	0.097114686308042	13	35	7	6	-0.267628205128205	0.407407022796967	1	0.999999999999999	0.226532763159841	0.300016869095816	0.836250542456242
Group_3191_1	10559	crebrf	CREB3 regulatory factor	chr15	23215468	23235540	0.52186670596456	14	15	5	10	0.149425287356322	1	15	19	3	3	-0.0588235294117647	0.204036472127406	1	0.939041555933251	0.831210387410928	0.208248816768087	0.742948068855779
Group_3196_1	28574	zcchc14	zinc finger CCHC-type containing 14%2C transcript variant X1	chr4	6917318	6942675	1	26	34	9	11	-0.0166666666666667	0.824871688039053	26	32	15	16	-0.03559510567297	0.569723064154715	1	1	0.999999999999999	0.0189284390063033	0.432518443512223
Group_3197_0	5755	si:dkeyp-1a11.3	si:dkeyp-1a11.3 [Source:ZFIN%3BAcc:ZDB-GENE-070912-641]	chr11	39624580	39663374	0.837390706128851	86	40	25	10	-0.0317460317460317	0.572790476101269	55	26	14	4	-0.0987654320987654	0.869586499092047	1	0.999999999999999	0.866918891143192	0.0670194003527337	0.517286272240706
Group_32_10	9902	fgb	fibrinogen beta chain	chr1	4159110	4165368	1	10	10	4	3	-0.0714285714285714	0.677616747181965	11	9	3	4	0.121428571428571	0.943126309248063	1	1	1	-0.192857142857142	0.14074931288876
Group_32_15	27837	si:ch211-203k16.3	si:ch211-203k16.3 [Source:ZFIN%3BAcc:ZDB-GENE-041014-290]	chr12	3258160	3263845	0.584033613445378	4	9	2	2	-0.192307692307692	1	4	9	1	1	-0.192307692307692	0.909170643371389	1	1	1	0	0.399681759004774
Group_32_16	12624	si:ch211-203k16.3	si:ch211-203k16.3 [Source:ZFIN%3BAcc:ZDB-GENE-041014-290]	chr1	42183959	42191975	0.536764705882353	9	5	1	2	0.30952380952381	0.558823529411765	9	6	1	2	0.266666666666667	0.995932172034376	1	1	1	0.042857142857143	0.472298567915521
Group_32_17	9908	fga	fibrinogen alpha chain	chr1	4141000	4145333	0.126620900076278	6	12	6	3	-0.333333333333333	0.418535469107551	6	11	5	4	-0.202614379084967	0.967640289623023	1	1	1	-0.130718954248366	0.200925791986113
Group_32_30	26843	angptl4	angiopoietin like 4 [Source:HGNC Symbol%3BAcc:HGNC:16039]	chr17	19268487	19274997	1	8	7	3	2	-0.0666666666666667	1	9	7	4	2	-0.104166666666667	0.991023367707395	1	1	1	0.0375000000000003	0.46318530305222
Group_32_31	17214	loc107388921		chr13	26655068	26659335	0.230769230769231	6	4	5	0	-0.4	1	8	4	3	1	-0.0833333333333334	0.624713912903539	1	1	0.905603823126242	-0.316666666666667	0.0744973238825401
Group_32_34	11409	angptl2b	angiopoietin-like 2b [Source:ZFIN%3BAcc:ZDB-GENE-050624-1]	chr19	11608848	11624611	1	5	11	2	3	-0.0875	1	5	13	1	2	-0.0555555555555555	0.873203949063954	1	1	1	-0.0319444444444445	0.331983220020252
Group_32_4	30849	tnxba	tenascin XBa [Source:ZFIN%3BAcc:ZDB-GENE-070103-5]	chr3	14900430	14914221	1	13	27	3	7	0.025	0.597255753365176	15	31	2	2	-0.173913043478261	0.334436290179169	1	0.999999999999999	0.92972430581298	0.198913043478261	0.729350499059742
Group_32_41	31187	mfap4	microfibrillar associated protein 4 [Source:HGNC Symbol%3BAcc:HGNC:7035]	chr16	37350909	37353603	1	1	3	1	5	0.0833333333333333	1	1	4	1	1	-0.3	0.502367882317657	1	1	1	0.383333333333333	0.893244611601331
Group_32_5	1431	tnxb	tenascin XB [Source:HGNC Symbol%3BAcc:HGNC:11976]	chr12	4496236	4548964	0.014681165250027	74	42	25	32	0.199334543254689	0.0821121693498066	86	51	5	9	0.270594369134515	7.01894540041395e-06	0.0053024233086016	0.970708585479944	0.801892975410967	-0.071259825879826	0.271951395920729
Group_32_6	24206	tnw	tenascin W [Source:ZFIN%3BAcc:ZDB-GENE-990415-262]	chr5	37873326	37914021	1	4	1	6	2	0.05	1	2	1	2	0	-0.333333333333333	0.709144900155426	1	1	1	0.383333333333333	0.89281064660784
Group_32_7	9504	tnr	tenascin R%2C transcript variant X2	chr5	37550381	37818357	0.730177778080946	13	25	3	10	0.111336032388664	0.699394863252618	13	29	3	5	-0.0654761904761905	0.582165591239866	1	0.942839725073182	0.831210387410928	0.176812222864854	0.697671054534934
Group_3201_0	10657	tmem79a	transmembrane protein 79a [Source:ZFIN%3BAcc:ZDB-GENE-060503-538]	chr12	9537167	9543798	0.672173627262615	16	11	3	4	0.164021164021164	1	12	13	3	2	-0.12	0.762783785376849	1	0.592410119441164	1	0.284021164021164	0.820917112686243
Group_3201_1	30829	tmem79b	transmembrane protein 79b [Source:ZFIN%3BAcc:ZDB-GENE-120807-1]	chr3	40348555	40354269	1	6	7	2	1	-0.205128205128205	1	7	8	1	0	-0.533333333333333	0.687606621832436	1	1	1	0.328205128205128	0.856502242152466
Group_3202_0	31780	ethe1	ethylmalonic encephalopathy 1 [Source:ZFIN%3BAcc:ZDB-GENE-040426-2503]	chr3	42962093	42966550	0.592074592074592	5	3	2	3	0.225	0.619909502262444	7	5	2	3	0.183333333333333	0.959004055599178	1	1	1	0.041666666666667	0.470562707941559
Group_3207_0-Group_3207_1	27541	ompb	olfactory marker protein b [Source:ZFIN%3BAcc:ZDB-GENE-030103-1]	chr14	748583	749053	1	2	5	1	1	-0.214285714285714	0.444444444444444	3	5	1	0	-0.625	0.753004311656458	1	1	1	0.410714285714286	0.905540286416896
Group_321_0	17968	cntnap3	contactin associated protein-like 3 [Source:ZFIN%3BAcc:ZDB-GENE-091113-51]	chr9	24999185	25072314	1	24	16	10	6	-0.025	0.336692315476306	36	23	5	7	0.193502824858757	0.298195199548432	1	1	0.477069177548148	-0.218502824858757	0.12382467814263
Group_321_1	2367	cntnap5a	contactin associated protein-like 5a [Source:ZFIN%3BAcc:ZDB-GENE-081105-126]	chr9	38649340	38837500	1	13	33	5	12	-0.0115089514066496	1	14	40	2	8	0.0592592592592592	0.425762971187354	1	0.971158600477607	0.932894131635098	-0.0707682106659088	0.27238536091422
Group_321_4	7238	cntnap2b	contactin associated protein-like 2b [Source:ZFIN%3BAcc:ZDB-GENE-070912-26]	chr13	32242958	32302084	0.246077467166351	17	26	4	14	0.17312661498708	1	14	24	10	16	-0.0161943319838057	0.390883353714043	1	0.984208245522831	0.419132174146616	0.189320946970886	0.714884999276725
Group_321_7	15287	cntnap3	contactin associated protein-like 3 [Source:ZFIN%3BAcc:ZDB-GENE-091113-51]	chr14	3103110	3288071	0.605581657003037	19	28	10	11	-0.07193515704154	0.407207072922842	22	33	9	8	-0.129411764705882	0.791035229511689	1	1	1	0.057476607664342	0.498770432518443
Group_321_8	26884	cntnap3	contactin associated protein-like 3 [Source:ZFIN%3BAcc:ZDB-GENE-091113-51]	chr5	20398471	20541678	0.780611244847458	33	31	7	8	0.0489583333333333	1	33	31	11	10	-0.00818452380952384	0.827166447083546	1	1	1	0.0571428571428571	0.497757847533632
Group_3210_0	12070	ecm1b	extracellular matrix protein 1b [Source:ZFIN%3BAcc:ZDB-GENE-121204-2]	chr3	53165007	53171202	1	21	16	1	1	0.0675675675675675	0.441735758277919	23	17	3	5	0.2	0.409258031631088	1	1	1	-0.132432432432433	0.199334587009981
Group_3210_1	10647	ecm1a	extracellular matrix protein 1a [Source:ZFIN%3BAcc:ZDB-GENE-121204-1]	chr12	9668513	9669586	1	8	4	1	0	-0.333333333333333	1	9	5	1	0	-0.357142857142857	NA	NA	0.999999999999999	NA	0.023809523809524	0.441487053377694
Group_3211_0	7417	rfesd	Rieske Fe-S domain containing [Source:HGNC Symbol%3BAcc:HGNC:29587]	chr19	21535594	21538083	1	4	3	1	0	-0.428571428571429	1	3	3	1	1	0	0.766739550758117	1	1	1	-0.428571428571429	0.0399247794011283
Group_3216_1	14367	vwa1	von Willebrand factor A domain containing 1	chr13	37016945	37024125	0.315018315018315	2	16	3	7	-0.188888888888889	0.459401709401709	4	21	1	2	-0.173333333333333	0.163209728300223	1	0.991723365811064	1	-0.015555555555556	0.360480254592796
Group_3217_1	13858	zbtb5	zinc finger and BTB domain containing 5%2C transcript variant X1	chr10	27722975	27725297	0.11282421492291	5	35	2	2	-0.375	0.0895467160037003	7	37	2	1	-0.507575757575758	0.890916969055721	1	0.89357465452681	1	0.132575757575758	0.62838131057428
Group_3219_1	2756	ahctf1	AT-hook containing transcription factor 1%2C transcript variant X1	chr2	60951982	60968732	0.0669697863993241	58	42	12	19	0.192903225806452	0.356709510126069	66	50	10	12	0.114420062695925	0.424491811244102	1	0.979614755464866	0.83510744820857	0.078483163110527	0.539273831910893
Group_3220_0	26178	mia3	melanoma inhibitory activity family member 3%2C transcript variant X1	chr1	46973447	46986902	1	42	32	13	10	0.00235017626321976	1	44	40	8	7	-0.00952380952380949	0.451359780812761	1	0.695771867922909	1	0.0118739857870293	0.420656733690149
Group_3221_0	28090	katnbl1	katanin p80 subunit B-like 1 [Source:ZFIN%3BAcc:ZDB-GENE-030131-4155]	chr18	28888129	28894611	0.602683178534572	8	6	4	1	-0.228571428571429	0.576086956521739	12	9	1	2	0.238095238095238	0.392798793215846	1	1	0.571607644953331	-0.466666666666667	0.0321134095182989
Group_3221_1	31429	katnbl1	katanin p80 subunit B-like 1	chr1	51019607	51022958	1	5	5	2	3	0.1	1	6	5	2	1	-0.121212121212121	0.787297883327722	1	1	1	0.221212121212121	0.758715463619268
Group_3226_0-Group_3226_1	19461	dnajc30	DnaJ heat shock protein family (Hsp40) member C30	chr7	23490350	23491453	0.257515598411798	33	7	3	2	0.225	0.513501746113593	29	9	11	6	0.11609907120743	0.104952679875131	1	0.692416214599686	1	0.10890092879257	0.590192391147114
Group_3227_1	1761	prdm2b	PR domain containing 2%2C with ZNF domain b [Source:ZFIN%3BAcc:ZDB-GENE-080613-3]	chr14	26606615	26621111	0.740188121539907	24	44	3	8	0.0802139037433156	0.425871240994492	25	48	1	7	0.217465753424658	0.744340321599082	1	0.999999999999999	0.833702167900095	-0.137251849681342	0.193548387096774
Group_3229_0	20376	si:dkeyp-82a1.6	si:dkeyp-82a1.6 [Source:ZFIN%3BAcc:ZDB-GENE-081105-150]	chr17	8836212	8839434	0.0701324834829328	21	11	3	7	0.35625	0.340754069742979	21	15	5	7	0.166666666666667	0.868825689640157	1	0.713164319186156	0.903393194612205	0.189583333333333	0.715897584261536
Group_3229_1	1441	loc107393225		chr17	8843773	8847617	0.234116912835448	12	5	4	5	0.261437908496732	0.419471083639	12	8	8	2	-0.2	0.385322983248404	1	0.743796330347031	0.259331632851419	0.461437908496732	0.927527846087082
Group_323_4	16088	cct5	chaperonin containing TCP1 subunit 5	chr10	10234213	10242112	0.276931789925569	10	18	2	12	0.214285714285714	1	12	23	5	8	-0.0417582417582418	0.477400561723508	1	1	0.320784876120926	0.256043956043956	0.797193693042095
Group_323_6	17424	cct8	chaperonin containing TCP1 subunit 8%2C transcript variant X1	chr15	31269313	31274704	0.637154150197628	6	13	1	5	0.149122807017544	1	6	17	1	2	-0.072463768115942	0.614906240217886	1	0.960905100248303	1	0.221586575133486	0.759728048604079
Group_3230_1	31344	trafd1	TRAF-type zinc finger domain containing 1 [Source:ZFIN%3BAcc:ZDB-GENE-070410-43]	chr19	21250683	21256734	0.609022556390977	6	11	3	2	-0.247058823529412	1	7	10	1	3	0.161764705882353	0.728660473813414	1	1	0.707660466654553	-0.408823529411765	0.0445537393316939
Group_3231_0	30082	omg	oligodendrocyte myelin glycoprotein [Source:HGNC Symbol%3BAcc:HGNC:8135]	chr15	17629095	17630462	0.361455108359133	9	6	2	5	0.314285714285714	1	9	6	2	2	0.1	0.783851534785815	1	1	0.952772544875511	0.214285714285714	0.750470128742948
Group_3232_0	4742	pdgfrl	platelet derived growth factor receptor like%2C transcript variant X1	chr1	38407570	38411715	0.631062951496388	10	5	3	3	0.166666666666667	1	12	5	2	0	-0.294117647058823	0.349030839278043	1	1	0.673289979659996	0.46078431372549	0.927238536091422
Group_3239_1	1161	ralgapb	Ral GTPase activating protein non-catalytic beta subunit%2C transcript variant X1	chr13	36976978	37016943	0.692451494007033	7	21	2	11	0.0961538461538461	0.705122857474176	9	27	2	12	0.107142857142857	0.98452124889605	1	1	1	-0.0109890109890109	0.368002314479965
Group_324_2	14828	sv2ba	synaptic vesicle glycoprotein 2Ba [Source:ZFIN%3BAcc:ZDB-GENE-070209-134]	chr11	45836576	45867649	1	11	14	2	3	0.04	0.364418256937723	12	15	1	5	0.277777777777778	0.85658459735967	1	1	0.852911416641989	-0.237777777777778	0.112252278316216
Group_324_4	27394	sv2	synaptic vesicle glycoprotein 2 [Source:ZFIN%3BAcc:ZDB-GENE-000607-80]	chr9	46165981	46197108	0.223777882152897	22	17	5	10	0.230769230769231	0.495156011307656	23	26	3	6	0.136054421768708	0.352226425192782	1	0.503922850815588	1	0.094714809000523	0.567336901489947
Group_3242_0	28330	batf3	basic leucine zipper ATF-like transcription factor 3	chr1	55582164	55592899	1	3	1	3	2	0.15	1	4	2	2	0	-0.333333333333333	0.452870503808115	1	1	0.894756842188748	0.483333333333333	0.93403732098944
Group_325_2	16866	hdac9b	histone deacetylase 9b [Source:ZFIN%3BAcc:ZDB-GENE-040109-7]	chr3	14302241	14323361	1	12	21	1	3	0.113636363636364	0.382352941176471	12	21	1	0	-0.636363636363636	0.410759425841744	1	1	0.819476976777521	0.75	0.988572255171416
Group_325_3	22800	hdac10	histone deacetylase 10%2C transcript variant X1	chr4	33620063	33627563	0.404791154791155	16	14	2	5	0.247619047619048	0.230769230769231	17	20	3	0	-0.540540540540541	0.103100396772646	1	0.722042328288859	0.167546277488617	0.788159588159589	0.99189932012151
Group_3250_0	20511	si:ch211-233a24.2	si:ch211-233a24.2 [Source:ZFIN%3BAcc:ZDB-GENE-090313-98]	chr18	32871330	32908159	0.098367123703246	28	73	4	28	0.152227722772277	0.844284315505801	30	85	13	33	-0.0217391304347826	0.318156562007491	1	0.90700879532472	0.167701870135845	0.17396685320706	0.693765369593519
Group_3256_0	929	bcas3	breast carcinoma amplified sequence 3	chr7	9466615	9515413	1	4	3	1	1	0.0714285714285714	1	4	5	2	2	-0.0555555555555556	0.928785620576375	1	1	1	0.126984126984127	0.621148560682772
Group_3258_0	4459	mutyh	mutY DNA glycosylase	chr17	8121496	8138941	0.727060559318624	16	13	5	6	0.0971786833855799	1	14	13	4	3	-0.0529100529100529	0.858301124011902	1	1	1	0.150088736295633	0.655142485172863
Group_326_1	8153	cers5	ceramide synthase 5 [Source:HGNC Symbol%3BAcc:HGNC:23749]	chr13	29027223	29034077	1	8	5	3	1	-0.134615384615385	1	9	6	1	0	-0.4	0.547600051788119	1	1	1	0.265384615384615	0.803992477940113
Group_3260_0	7583	loc107375749		chr6	9509721	9529382	0.262434329985059	28	23	6	10	0.174019607843137	0.538708257873724	26	28	8	5	-0.133903133903134	0.472289370418499	1	0.619386248519067	0.360341006376662	0.307922741746271	0.842326052365109
Group_3262_1	20948	atad5a	ATPase family%2C AAA domain containing 5a [Source:ZFIN%3BAcc:ZDB-GENE-070912-20]	chr4	4982369	4993288	0.128067645153139	58	35	19	21	0.148655913978495	0.0434676259093359	70	41	10	15	0.230630630630631	0.147319654204926	1	0.999999999999999	0.737362799605184	-0.081974716652136	0.258209171126862
Group_3263_0	17913	tex264	testis expressed 264 [Source:HGNC Symbol%3BAcc:HGNC:30247]	chr14	28825658	28863564	0.489285714285714	11	2	2	1	0.17948717948718	1	11	2	1	0	-0.153846153846154	0.751719736345779	1	1	1	0.333333333333334	0.863011717054824
Group_3263_1	12297	tex264a	testis expressed 264a [Source:ZFIN%3BAcc:ZDB-GENE-040426-1885]	chr14	12288096	12429942	0.608391608391608	4	6	3	2	-0.2	1	4	7	1	2	0.0303030303030303	0.790684001188916	1	1	1	-0.23030303030303	0.116157963257631
Group_3264_1	22950	aqp11	aquaporin 11 [Source:ZFIN%3BAcc:ZDB-GENE-080418-1]	chr3	39138041	39140031	1	12	7	2	1	-0.0350877192982456	1	12	7	7	4	-0.00478468899521534	0.330201325700759	1	1	1	-0.0303030303030303	0.333574424996384
Group_3268_1	18860	fp236735.2	unknown	chr16	51027566	51028306	1	7	11	1	2	0.0555555555555556	1	8	12	1	2	0.0666666666666667	0.999292343072805	1	1	1	-0.0111111111111111	0.367713004484305
Group_3274_0	21702	si:dkey-218f9.10	si:dkey-218f9.10 [Source:ZFIN%3BAcc:ZDB-GENE-070705-374]	chr5	1025339	1194469	0.258485877998073	17	17	2	6	0.25	0.412059862995768	20	17	2	5	0.254826254826255	0.96230707537433	1	0.917312344997313	1	-0.00482625482625498	0.378706784319398
Group_3275_1	24593	fo704765.1	unknown	chr2	29109594	29110789	0.510489510489511	7	3	1	2	0.366666666666667	1	7	3	1	1	0.2	0.96118964602553	1	1	1	0.166666666666667	0.680746419788804
Group_3279_0	29825	nup210	nucleoporin 210kDa%2C transcript variant X1	chr13	29615823	29647938	0.775783142436498	31	45	5	9	0.0507518796992481	0.305132709318191	35	48	2	7	0.19946452476573	0.603435931819239	1	0.987873823562168	0.824282305166684	-0.148712645066482	0.182554607261681
Group_328_0	12971	fkbp10a	FK506 binding protein 10a [Source:ZFIN%3BAcc:ZDB-GENE-100921-75]	chr3	5462597	5472004	1	9	16	4	6	-0.04	1	11	22	1	3	0.0833333333333333	0.273048156009188	1	1	1	-0.123333333333333	0.208592506871112
Group_328_2	16852	fkbp14	FK506 binding protein 14	chr3	14143202	14147618	1	7	17	1	3	0.0416666666666667	1	7	17	1	2	-0.0416666666666666	0.980460339954078	1	1	1	0.0833333333333333	0.549110371763344
Group_3282_0	14182	c9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol%3BAcc:HGNC:1361]	chr19	27818167	27945202	0.165634379701608	32	23	6	10	0.206818181818182	1	29	26	6	5	-0.0181818181818182	0.611064656904061	1	0.701219423481078	0.630021760502339	0.225	0.763923043541154
Group_3283_0	1968	rusc2	RUN and SH3 domain containing 2 [Source:ZFIN%3BAcc:ZDB-GENE-060526-131]	chr8	36678917	36687560	0.380483156957357	38	31	9	4	-0.141583054626533	0.693508623358309	44	34	5	2	-0.15018315018315	0.506063255840752	1	0.999999999999999	1	0.008600095556617	0.414581223781282
Group_3283_1	15595	rusc2	RUN and SH3 domain containing 2 [Source:ZFIN%3BAcc:ZDB-GENE-060526-131]	chr15	7439829	7449416	0.512716663092415	27	35	16	15	-0.0806451612903226	0.426118762554389	29	37	22	19	-0.0971914264597192	0.90378011705291	1	1	1	0.0165462651693966	0.428178793577318
Group_3284_1	29913	wdsub1	WD repeat%2C sterile alpha motif and U-box domain containing 1	chr11	34715563	34727254	1	6	11	1	4	0.152941176470588	0.653162055335968	7	12	3	3	-0.131578947368421	0.782833585613533	1	1	0.688773191396835	0.284520123839009	0.821351077679734
Group_3286_1	19774	apoh	apolipoprotein H [Source:HGNC Symbol%3BAcc:HGNC:616]	chr4	51305374	51311465	1	9	6	5	4	0.0444444444444444	0.533333333333333	12	7	2	0	-0.368421052631579	0.131853157794199	1	1	0.711877649184925	0.412865497076023	0.906697526399537
Group_3289_1	30211	ccdc120	coiled-coil domain containing 120 [Source:ZFIN%3BAcc:ZDB-GENE-061027-93]	chr14	5403712	5415429	1	12	12	2	1	-0.166666666666667	1	14	13	2	3	0.118518518518518	0.855272812526494	1	1	1	-0.285185185185185	0.086792998698105
Group_329_6	15896	vill	villin-like%2C transcript variant X1	chr10	14722607	14737744	1	13	24	3	6	0.0180180180180181	0.548466380459866	15	30	7	9	-0.104166666666667	0.819415935860338	1	1	0.932220267310162	0.122184684684685	0.613771155793433
Group_329_8	5754	scinlb	scinderin like b [Source:ZFIN%3BAcc:ZDB-GENE-040426-2068]	chr11	39571562	39591789	0.545040485829959	8	29	1	2	-0.117117117117117	1	9	28	1	5	0.0765765765765766	0.739776777500015	1	1	1	-0.193693693693694	0.14031534789527
Group_3291_1	28176	cep290	centrosomal protein 290kDa%2C transcript variant X1	chr4	37199572	37320412	1	75	76	7	8	0.0300220750551876	0.456402010287583	76	78	11	7	-0.117604617604618	0.829788318997915	1	1	0.632142422148543	0.147626692659806	0.650947490235788
Group_3292_0	8194	hira	histone cell cycle regulator a [Source:ZFIN%3BAcc:ZDB-GENE-030131-6296]	chr15	3508420	3518094	1	6	20	2	6	-0.0192307692307692	1	7	22	1	5	0.0747126436781609	0.900532883871919	1	1	1	-0.0939434129089301	0.240995226385072
Group_3293_1	5504	loc107388854		chr4	20988269	20997035	0.707133917396746	22	21	5	3	-0.113372093023256	0.708935844808267	25	24	5	3	-0.114795918367347	0.996317550361175	1	1	1	0.001423825344091	0.402285548965717
Group_3295_1	30765	heatr5b	HEAT repeat containing 5B%2C transcript variant X2	chr18	38929126	38948865	0.436983903341427	11	44	1	12	0.123076923076923	1	11	54	1	7	0.0442307692307692	0.539549361655434	1	0.843603038240289	0.999999999999999	0.0788461538461538	0.539997106900043
Group_3296_0	23836	fam92b	family with sequence similarity 92 member B [Source:HGNC Symbol%3BAcc:HGNC:24781]	chr11	36502508	36511021	0.705491990846682	9	9	6	4	-0.1	0.622079070354932	14	11	3	1	-0.19	0.253933935759581	1	0.936817448687203	1	0.09	0.558078981628815
