OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end
Group_7497_0	015496	prrt1	proline rich transmembrane protein 1	chr13	18541035	18549520
Group_1993_1	015497	skiv2l	Ski2 like RNA helicase%2C transcript variant X1	chr13	18552626	18572645
Group_4443_0	015498	zbtb12.1	zinc finger and BTB domain containing 12%2C tandem duplicate 1 [Source:ZFIN%3BAcc:ZDB-GENE-060503-875]	chr13	18576553	18582258
Group_2840_0	015499	rnf5	ring finger protein 5%2C E3 ubiquitin protein ligase	chr13	18640722	18643846
Group_1713_2	015501	rad21b	RAD21 cohesin complex component b [Source:ZFIN%3BAcc:ZDB-GENE-060503-223]	chr13	18683780	18690095
Group_9387_0	015502	si:ch211-153f2.7	si:ch211-153f2.7 [Source:ZFIN%3BAcc:ZDB-GENE-141216-200]	chr13	18698688	18704971
Group_381_0	015503	ext1	exostosin glycosyltransferase 1 [Source:HGNC Symbol%3BAcc:HGNC:3512]	chr13	18832527	18978201
Group_4459_0	015511	bop1	block of proliferation 1	chr13	19372178	19377397
Group_5604_0	015512	wdyhv1	WDYHV motif containing 1%2C transcript variant X1	chr13	19378231	19381608
Group_1553_0	015513	lrp12	LDL receptor related protein 12	chr13	19385856	19391835
Group_7714_0	015515	jtb	jumping translocation breakpoint%2C transcript variant X1	chr13	19433705	19437015
Group_5618_0	015517	vps45	vacuolar protein sorting 45 homolog (S. cerevisiae)	chr13	19703149	19714004
Group_3670_0	015518	loc107394468		chr13	19715889	19718027
Group_2921_1	015519	plekho1a	pleckstrin homology domain containing%2C family O member 1a [Source:ZFIN%3BAcc:ZDB-GENE-060503-433]	chr13	19730534	19748968
Group_3358_0	015520	cdc42se1	CDC42 small effector 1	chr13	19796981	19806823
Group_2939_0	015521	pa2g4b	proliferation-associated 2G4%2C b [Source:ZFIN%3BAcc:ZDB-GENE-030131-2182]	chr13	19914570	19918531
Group_542_5	015522	rbms2b	RNA binding motif%2C single stranded interacting protein 2b [Source:ZFIN%3BAcc:ZDB-GENE-040801-51]	chr13	20071203	20083706
Group_1832_2	015524	samd12	sterile alpha motif domain containing 12	chr13	19026445	19193360
Group_6341_0	015526	rnmt	RNA (guanine-7-) methyltransferase%2C transcript variant X1	chr13	19208706	19212305
Group_1450_1	015527	hsf1	heat shock transcription factor 1%2C transcript variant X1	chr13	19295661	19303502
Group_420_3	015529	rims2	regulating synaptic membrane exocytosis 2 [Source:HGNC Symbol%3BAcc:HGNC:17283]	chr13	19394426	19427357
Group_323_2	015531	cct3	chaperonin containing TCP1 subunit 3	chr13	19444778	19447910
Group_491_5	015532	zgc:100906	zgc:100906 [Source:ZFIN%3BAcc:ZDB-GENE-040801-20]	chr13	19449356	19453203
Group_1937_1	015533	si:dkey-27c15.3	si:dkey-27c15.3 [Source:ZFIN%3BAcc:ZDB-GENE-060503-728]	chr13	19454796	19466290
Group_5239_0	015534	ints3	integrator complex subunit 3	chr13	19466393	19514196
Group_1718_1	015543	pogz	pogo transposable element with ZNF domain%2C transcript variant X1	chr13	19676166	19703142
Group_79_4	015545	lrp1ab	low density lipoprotein receptor-related protein 1Ab [Source:ZFIN%3BAcc:ZDB-GENE-030131-7126]	chr13	19975067	20054456
Group_771_2	015546	si:dkey-21c19.3	si:dkey-21c19.3 [Source:ZFIN%3BAcc:ZDB-GENE-030131-6462]	chr13	20094967	20100551
Group_5010_0	015548	mfsd5	major facilitator superfamily domain containing 5	chr13	20111712	20113672
Group_237_6	015549	loc107390905		chr13	20121555	20125860
Group_1169_3	015554	fam102aa	family with sequence similarity 102%2C member Aa [Source:ZFIN%3BAcc:ZDB-GENE-081104-233]	chr15	8621316	8676554
Group_6776_0	015556	mrpl1	mitochondrial ribosomal protein L1	chr15	8567842	8579121
Group_965_2	015558	bmp2k	BMP2 inducible kinase	chr15	8247953	8290013
Group_2272_0	015559	prdm8b	PR domain containing 8b [Source:ZFIN%3BAcc:ZDB-GENE-060526-174]	chr15	7854831	7860931
Group_8104_0	015561	si:ch211-57h10.1	si:ch211-57h10.1 [Source:ZFIN%3BAcc:ZDB-GENE-060526-173]	chr15	7712991	7823572
Group_170_2	015563	slc25a25a	solute carrier family 25 (mitochondrial carrier%3B phosphate carrier)%2C member 25a [Source:ZFIN%3BAcc:ZDB-GENE-040426-2396]	chr15	8695095	8698742
Group_2502_0	015566	paqr3a	progestin and adipoQ receptor family member IIIa [Source:ZFIN%3BAcc:ZDB-GENE-040426-1667]	chr15	8238502	8245490
Group_528_2	015567	antxr2a	anthrax toxin receptor 2a [Source:ZFIN%3BAcc:ZDB-GENE-060526-14]	chr15	7920092	7955796
Group_71_7	015573	bmp3	bone morphogenetic protein 3	chr15	7702001	7707974
Group_8197_0	015574	ccl19	C-C motif chemokine ligand 19 [Source:HGNC Symbol%3BAcc:HGNC:10617]	chr15	7469072	7469932
Group_7410_0	015575	ccl19a.1	chemokine (C-C motif) ligand 19a%2C tandem duplicate 1 [Source:ZFIN%3BAcc:ZDB-GENE-060526-181]	chr15	7453194	7464057
Group_7470_0	015578	rnf215	ring finger protein 215%2C transcript variant X1	chr15	7240977	7246919
Group_738_0	015579	si:ch211-251j10.3	si:ch211-251j10.3 [Source:ZFIN%3BAcc:ZDB-GENE-081105-110]	chr15	7144673	7165359
Group_2562_0	015580	smarcb1a	SWI/SNF related%2C matrix associated%2C actin dependent regulator of chromatin%2C subfamily b%2C member 1a [Source:ZFIN%3BAcc:ZDB-GENE-041114-5]	chr15	7132988	7140056
Group_366_3	015583	p2rx7	purinergic receptor P2X 7	chr15	7031290	7043053
Group_747_4	015584	ypel1	yippee-like 1 [Source:ZFIN%3BAcc:ZDB-GENE-040808-41]	chr15	7000443	7029126
Group_472_3	015585	slc39a14	solute carrier family 39 member 14	chr15	6891826	6932164
Group_4230_0	015586	cfap157	cilia and flagella associated protein 157 [Source:ZFIN%3BAcc:ZDB-GENE-060526-118]	chr15	6208320	6211342
Group_1608_2	015588	fbp1a	fructose-1%2C6-bisphosphatase 1a [Source:ZFIN%3BAcc:ZDB-GENE-030131-7171]	chr15	6145878	6151027
Group_6_64	015590	prkg2	protein kinase%2C cGMP-dependent%2C type II%2C transcript variant X1	chr15	7671088	7695297
Group_1977_1	015592	cds1	CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 1 [Source:ZFIN%3BAcc:ZDB-GENE-070705-78]	chr15	7571777	7576554
Group_209_4	015594	wdfy3	WD repeat and FYVE domain containing 3 [Source:ZFIN%3BAcc:ZDB-GENE-070705-153]	chr15	7501167	7554493
Group_3283_1	015595	rusc2	RUN and SH3 domain containing 2 [Source:ZFIN%3BAcc:ZDB-GENE-060526-131]	chr15	7439829	7449416
Group_2762_1	015596	sec14l8	SEC14-like lipid binding 8 [Source:ZFIN%3BAcc:ZDB-GENE-060526-180]	chr15	7247499	7271399
Group_6422_0	015597	ascc2	activating signal cointegrator 1 complex subunit 2	chr15	7225936	7236552
Group_5575_0	015598	ptgesl	prostaglandin E synthase 2-like [Source:ZFIN%3BAcc:ZDB-GENE-040426-1063]	chr15	7189324	7195742
Group_85_22	015599	mmp11a	matrix metallopeptidase 11a [Source:ZFIN%3BAcc:ZDB-GENE-070817-3]	chr15	7105460	7128756
Group_130_7	015600	ppil2	peptidylprolyl isomerase like 2	chr15	6947597	6979882
Group_2211_0	015601	stambpb	STAM binding protein b [Source:ZFIN%3BAcc:ZDB-GENE-051127-31]	chr15	6934656	6944367
Group_43_32	015602	smarca2	SWI/SNF related%2C matrix associated%2C actin dependent regulator of chromatin%2C subfamily a%2C member 2 [Source:ZFIN%3BAcc:ZDB-GENE-030131-5964]	chr15	6380923	6457010
Group_2604_1	015603	dmrt2a	doublesex and mab-3 related transcription factor 2a [Source:ZFIN%3BAcc:ZDB-GENE-990621-7]	chr15	6298079	6300574
Group_4629_1	015604	rps7	ribosomal protein S7	chr15	6253990	6254574
Group_537_0	015606	kank1a	KN motif and ankyrin repeat domains 1a [Source:ZFIN%3BAcc:ZDB-GENE-060526-215]	chr15	6196130	6205441
Group_1371_2	015614	panx3	pannexin 3%2C transcript variant X1	chr15	9423753	9501394
Group_7816_0	015615	tmem218	transmembrane protein 218	chr15	9411604	9416473
Group_1335_1	015620	grsf1	G-rich RNA sequence binding factor 1 [Source:ZFIN%3BAcc:ZDB-GENE-060825-196]	chr15	8800604	8817504
Group_6_11	015621	pkn3	protein kinase N3 [Source:HGNC Symbol%3BAcc:HGNC:17999]	chr15	8713938	8751944
Group_23_35	015622	dscam	DS cell adhesion molecule [Source:HGNC Symbol%3BAcc:HGNC:3039]	chr15	8973685	9129765
Group_1152_1	015624	tor2a	torsin family 2%2C member A [Source:ZFIN%3BAcc:ZDB-GENE-050913-60]	chr15	8926167	8937596
Group_1511_0	015627	setb	SET translocation (myeloid leukemia-associated) B [Source:ZFIN%3BAcc:ZDB-GENE-030131-433]	chr15	8754601	8760013
Group_1442_2	015629	lrrc75b	leucine rich repeat containing 75B [Source:HGNC Symbol%3BAcc:HGNC:33155]	chr8	36164817	36211184
Group_1484_1	015633	tmem120b	transmembrane protein 120B [Source:ZFIN%3BAcc:ZDB-GENE-050522-49]	chr8	36025017	36046903
Group_3380_0	015635	si:zfos-128g4.1	si:zfos-128g4.1 [Source:ZFIN%3BAcc:ZDB-GENE-141212-382]	chr8	35947891	35949651
Group_2989_0	015636	iscub	iron-sulfur cluster assembly enzyme b [Source:ZFIN%3BAcc:ZDB-GENE-050417-332]	chr8	35938455	35940825
Group_9_29	015638	myo1hb	myosin IHb [Source:ZFIN%3BAcc:ZDB-GENE-070705-355]	chr8	35817308	35832526
Group_3127_1	015639	susd2	sushi domain containing 2	chr8	35792194	35811105
Group_480_7	015640	hspb15	heat shock protein%2C alpha-crystallin-related%2C b15 [Source:ZFIN%3BAcc:ZDB-GENE-080214-5]	chr8	35788699	35790773
Group_7041_0	015642	m17	IL-6 subfamily cytokine M17 [Source:ZFIN%3BAcc:ZDB-GENE-060526-368]	chr8	35765242	35767885
Group_398_3	015644	srsf9	serine/arginine-rich splicing factor 9 [Source:ZFIN%3BAcc:ZDB-GENE-040426-2397]	chr8	35573898	35578544
Group_1339_0	015645	git2b	G protein-coupled receptor kinase interacting ArfGAP 2b [Source:ZFIN%3BAcc:ZDB-GENE-070112-2192]	chr8	35520972	35546224
Group_3055_0	015646	gltpb	glycolipid transfer protein b [Source:ZFIN%3BAcc:ZDB-GENE-091118-80]	chr8	35510618	35517303
Group_3427_0	015647	si:ch73-209l12.1	si:ch73-209l12.1 [Source:ZFIN%3BAcc:ZDB-GENE-091204-92]	chr8	35441823	35468638
Group_5858_0	015648	wdr70	WD repeat domain 70 [Source:HGNC Symbol%3BAcc:HGNC:25495]	chr8	35324359	35387891
Group_57_15	015650	opn4xa	opsin 4xa [Source:ZFIN%3BAcc:ZDB-GENE-110622-1]	chr8	35272636	35288365
Group_389_5	015652	pdlim5b	PDZ and LIM domain 5b [Source:ZFIN%3BAcc:ZDB-GENE-040426-908]	chr8	35182795	35237298
Group_495_0	015654	rfx3	regulatory factor X3%2C transcript variant X2	chr8	34732640	34750741
Group_3768_0	015656	morn3	MORN repeat containing 3	chr8	36045073	36046532
Group_56_43	015657	rhof	ras homolog family member F [Source:ZFIN%3BAcc:ZDB-GENE-050522-280]	chr8	36021120	36025107
Group_6609_0	015659	dgcr2	DiGeorge syndrome critical region gene 2%2C transcript variant X1	chr8	35973321	35985048
Group_2840_1	015660	rnf185	ring finger protein 185%2C transcript variant X1	chr8	35944684	35950684
Group_3_45	015661	si:ch211-240b21.5	si:ch211-240b21.5 [Source:ZFIN%3BAcc:ZDB-GENE-060526-128]	chr8	35941761	35942953
Group_7663_0	015662	tmem119b	transmembrane protein 119b [Source:ZFIN%3BAcc:ZDB-GENE-070410-49]	chr8	35936116	35936931
Group_2967_0	015664	tescb	tescalcin b [Source:ZFIN%3BAcc:ZDB-GENE-040426-1903]	chr8	35756061	35761955
Group_5933_0	015665	zmat5	zinc finger matrin-type 5	chr8	35616171	35619519
Group_541_1	015666	gal3st1b	galactose-3-O-sulfotransferase 1b [Source:ZFIN%3BAcc:ZDB-GENE-091117-38]	chr8	35609986	35613389
Group_1768_0	015667	prodha	proline dehydrogenase (oxidase) 1a [Source:ZFIN%3BAcc:ZDB-GENE-041008-73]	chr8	35589643	35604460
Group_1413_2	015668	sgsm1b	small G protein signaling modulator 1b [Source:ZFIN%3BAcc:ZDB-GENE-091117-39]	chr8	35551626	35570026
Group_2586_0	015669	fam222a	family with sequence similarity 222 member A [Source:HGNC Symbol%3BAcc:HGNC:25915]	chr8	35475560	35506220
Group_1164_0	015670	gdnfa	glial cell derived neurotrophic factor a [Source:ZFIN%3BAcc:ZDB-GENE-010226-1]	chr8	35309551	35318663
Group_428_1	015672	unc5c	unc-5 netrin receptor C [Source:HGNC Symbol%3BAcc:HGNC:12569]	chr8	35011900	35103110
Group_8067_0	015681	uqcr10	ubiquinol-cytochrome c reductase%2C complex III subunit X [Source:HGNC Symbol%3BAcc:HGNC:30863]	chr8	35615834	35616152
Group_49_21	015684	cdh2	cadherin 2 [Source:HGNC Symbol%3BAcc:HGNC:1759]	chr5	33442427	33515439
Group_5499_0	015687	tasp1	taspase 1%2C transcript variant X1	chr18	39615067	39670656
Group_66_14	015688	jag1a	jagged 1a [Source:ZFIN%3BAcc:ZDB-GENE-011128-2]	chr18	39165151	39191349
Group_7953_0	015691	gpatch11	G-patch domain containing 11	chr18	38920225	38926142
Group_8786_0	015693	macrod2	MACRO domain containing 2	chr18	39685231	39687753
Group_1858_2	015694	ism1	isthmin 1%2C angiogenesis inhibitor	chr18	39586559	39598200
Group_950_2	015695	sptlc3	serine palmitoyltransferase long chain base subunit 3	chr18	39544758	39584592
Group_556_0	015696	btbd3b	BTB (POZ) domain containing 3b [Source:ZFIN%3BAcc:ZDB-GENE-041210-282]	chr18	39381769	39388809
Group_8811_0	015697	loc107375453		chr18	39311643	39330659
Group_6573_0	015698	memo1	mediator of cell motility 1	chr18	39084159	39100983
Group_5757_0	015704	slc4a1ap	solute carrier family 4 member 1 adaptor protein	chr18	38343993	38354592
Group_1736_1	015709	atp6v1c2	ATPase%2C H+ transporting%2C lysosomal%2C V1 subunit C2 [Source:ZFIN%3BAcc:ZDB-GENE-131127-65]	chr18	37989064	37994856
Group_270_3	015712	lrfn2	leucine rich repeat and fibronectin type III domain containing 2%2C transcript variant X1	chr18	38853721	38865356
Group_5760_0	015715	supt7l	SPT7-like STAGA complex gamma subunit	chr18	38354833	38357395
Group_5756_0	015716	si:dkey-16j16.4	si:dkey-16j16.4 [Source:ZFIN%3BAcc:ZDB-GENE-041111-271]	chr18	38316538	38340765
Group_5753_0	015717	rbks	ribokinase%2C transcript variant X2	chr18	38246750	38283657
Group_137_17	015719	matn3	matrilin 3%2C transcript variant X1	chr18	38083455	38090108
Group_1332_2	015720	odc1	ornithine decarboxylase 1	chr18	38022366	38027006
Group_6513_0	015721	nol10	nucleolar protein 10%2C transcript variant X1	chr18	38004709	38017034
Group_331_2	015722	daam2	dishevelled associated activator of morphogenesis 2%2C transcript variant X1	chr18	37890505	37948022
Group_17_57	015728	kif6	kinesin family member 6	chr18	37776997	37836751
Group_156_16	015731	kcnk5a	potassium channel%2C subfamily K%2C member 5a [Source:ZFIN%3BAcc:ZDB-GENE-051113-112]	chr18	37719812	37726012
Group_4247_0	015732	rab3gap2	RAB3 GTPase activating non-catalytic protein subunit 2	chr18	37691466	37710050
Group_2949_1	015733	rtn4ip1	reticulon 4 interacting protein 1	chr18	37644761	37662433
Group_3_11	015734	ccr6b	chemokine (C-C motif) receptor 6b [Source:ZFIN%3BAcc:ZDB-GENE-030131-8888]	chr18	37588389	37589597
Group_6336_0	015735	trappc12	trafficking protein particle complex 12	chr18	37178610	37223928
Group_4136_0	015736	c17h14orf159	c17h14orf159 homolog (H. sapiens) [Source:ZFIN%3BAcc:ZDB-GENE-070725-6]	chr18	37083148	37091628
Group_7832_0	015737	si:dkey-84k17.2	si:dkey-84k17.2 [Source:ZFIN%3BAcc:ZDB-GENE-131121-397]	chr18	36970054	36973340
Group_1858_1	015738	ism2a	isthmin 2a [Source:ZFIN%3BAcc:ZDB-GENE-130530-972]	chr18	36947917	36954689
Group_891_2	015739	loc107391696		chr18	36926430	36934883
Group_216_4	015740	enpep	glutamyl aminopeptidase	chr18	36912880	36923209
Group_8335_0	015741	cox8a	cytochrome c oxidase subunit VIIIA (ubiquitous) [Source:ZFIN%3BAcc:ZDB-GENE-030131-9136]	chr18	36902026	36904006
Group_2845_0	015742	gnpda2	glucosamine-6-phosphate deaminase 2	chr18	36897164	36900766
Group_127_7	015744	atp10d	ATPase%2C class V%2C type 10D [Source:ZFIN%3BAcc:ZDB-GENE-090313-231]	chr18	36793208	36821165
Group_1016_1	015746	dio2	deiodinase%2C iodothyronine%2C type II	chr18	36760327	36763175
Group_1413_3	015747	sgsm2	small G protein signaling modulator 2 [Source:ZFIN%3BAcc:ZDB-GENE-131119-52]	chr18	36649869	36674630
Group_1964_0	015749	iars2	isoleucyl-tRNA synthetase 2%2C mitochondrial%2C transcript variant X1	chr18	37679779	37687181
Group_5455_0	015750	qrsl1	glutaminyl-tRNA synthase (glutamine-hydrolyzing)-like 1	chr18	37662649	37667486
Group_704_0	015754	myt1l	myelin transcription factor 1 like%2C transcript variant X2	chr18	37485813	37525083
Group_5234_0	015756	tssc1	tumor suppressing subtransferable candidate 1	chr18	37190310	37292152
Group_9031_0	015757	si:ch73-305o9.3	si:ch73-305o9.3 [Source:ZFIN%3BAcc:ZDB-GENE-141216-475]	chr18	37145781	37156581
Group_4695_0	015758	ldah	lipid droplet associated hydrolase	chr18	37121472	37123700
Group_1267_2	015759	apoba	apolipoprotein Ba [Source:ZFIN%3BAcc:ZDB-GENE-070702-4]	chr18	37097683	37118735
Group_143_6	015761	mpp5a	membrane protein%2C palmitoylated 5a (MAGUK p55 subfamily member 5) [Source:ZFIN%3BAcc:ZDB-GENE-020712-1]	chr18	36991150	37014846
Group_2346_1	015762	gphna	gephyrin a [Source:ZFIN%3BAcc:ZDB-GENE-110127-3]	chr18	36975025	36990782
Group_5747_0	015763	pth2	parathyroid hormone 2	chr18	36969596	36970218
Group_1113_0	015764	hhipl1	HHIP like 1	chr18	36935564	36940839
Group_57_16	015765	rrh	retinal pigment epithelium-derived rhodopsin homolog	chr18	36904669	36912353
Group_54_7	015766	si:dkey-155h10.3	si:dkey-155h10.3 [Source:ZFIN%3BAcc:ZDB-GENE-141215-66]	chr18	36873820	36887085
Group_54_40	015767	si:dkey-52k1.6	si:dkey-52k1.6 [Source:ZFIN%3BAcc:ZDB-GENE-141216-16]	chr18	36852687	36863401
Group_6510_0	015768	commd8	COMM domain containing 8	chr18	36822872	36824667
Group_7209_0	015769	lamtor3	late endosomal/lysosomal adaptor%2C MAPK and MTOR activator 3	chr18	36783760	36784443
Group_264_1	015770	nrxn3a	neurexin 3a [Source:ZFIN%3BAcc:ZDB-GENE-070206-9]	chr18	36697603	36744510
Group_2201_0	015771	tpst1	tyrosylprotein sulfotransferase 1	chr18	36573610	36641913
Group_9691_0	015778	unknown		chr18	37422660	37423160
Group_385_9	015785	zyx	zyxin%2C transcript variant X2	chr18	40463624	40483347
Group_417_1	015786	kel	Kell blood group%2C metallo-endopeptidase%2C transcript variant X1	chr18	40445333	40456777
Group_4720_0	015787	nop2	NOP2 nucleolar protein%2C transcript variant X2	chr18	40432988	40443396
Group_5230_0	015789	tnfrsf1a	tumor necrosis factor receptor superfamily member 1A%2C transcript variant X1	chr18	40304604	40320829
Group_2150_1	015790	plekhg6	pleckstrin homology and RhoGEF domain containing G6	chr18	40270705	40303549
Group_2701_1	015794	mlf2	myeloid leukemia factor 2	chr18	40089831	40091838
Group_889_1	015795	clstn3	calsyntenin 3%2C transcript variant X2	chr18	39996292	40027632
Group_1660_1	015796	pex5	peroxisomal biogenesis factor 5%2C transcript variant X1	chr18	39973052	39991336
Group_7935_0	015797	si:ch211-69g19.2	si:ch211-69g19.2 [Source:ZFIN%3BAcc:ZDB-GENE-030804-13]	chr18	39968244	39971036
Group_2347_1	015798	usp5	ubiquitin specific peptidase 5 (isopeptidase T)%2C transcript variant X1	chr18	39927644	39937785
Group_5120_0	015799	cops7a	COP9 signalosome subunit 7A	chr18	39854316	39870212
Group_0_127	015800	si:ch211-154o6.2	si:ch211-154o6.2 [Source:ZFIN%3BAcc:ZDB-GENE-030131-2855]	chr18	39824265	39834362
Group_6831_0	015801	gnl1	G protein nucleolar 1 (putative)	chr18	39811819	39824203
Group_6454_0	015804	emg1	EMG1 N1-specific pseudouridine methyltransferase	chr18	40441563	40443099
Group_8406_0	015805	cd27	CD27 molecule	chr18	40325763	40334495
Group_8451_0	015806	lag3	lymphocyte activating 3%2C transcript variant X1	chr18	40271766	40273993
Group_43_1	015810	chd4b	chromodomain helicase DNA binding protein 4b [Source:ZFIN%3BAcc:ZDB-GENE-030131-4532]	chr18	40118508	40165481
Group_56_23	015811	loc107379463		chr18	40097640	40108134
Group_0_42	015812	loc107379469		chr18	40054374	40057519
Group_3204_1	015813	tpi1b	triosephosphate isomerase 1b [Source:ZFIN%3BAcc:ZDB-GENE-020416-4]	chr18	40049838	40054209
Group_67_3	015814	gnb3a	guanine nucleotide binding protein (G protein)%2C beta polypeptide 3a [Source:ZFIN%3BAcc:ZDB-GENE-040718-134]	chr18	39960949	39968702
Group_1476_1	015815	p3h3	prolyl 3-hydroxylase 3	chr18	39938583	39953637
Group_126_14	015816	si:ch73-86n18.1	si:ch73-86n18.1 [Source:ZFIN%3BAcc:ZDB-GENE-141216-19]	chr18	39890982	39896537
Group_3236_0	015817	si:ch211-154o6.3	si:ch211-154o6.3 [Source:ZFIN%3BAcc:ZDB-GENE-030131-1030]	chr18	39836930	39851198
Group_3_64	015825	mchr2	melanin-concentrating hormone receptor 2 [Source:ZFIN%3BAcc:ZDB-GENE-030502-6]	NORv12scf66	16086	37164
Group_4917_0	015829	cdc123	cell division cycle 123	chr2	34410848	34422894
Group_3720_1	015831	optn	optineurin [Source:ZFIN%3BAcc:ZDB-GENE-030131-8103]	chr2	34587672	34597337
Group_460_6	015834	pfkfb3	6-phosphofructo-2-kinase/fructose-2%2C6-biphosphatase 3%2C transcript variant X1	chr2	34309346	34313350
Group_4480_1	015835	rbm17	RNA binding motif protein 17%2C transcript variant X2	chr2	34322738	34336827
Group_3298_0	015836	fbxo18	F-box protein%2C helicase%2C 18	chr2	34378491	34405278
Group_7166_0	015837	nudt5	nudix hydrolase 5	chr2	34406591	34410626
Group_2398_1	015838	ccdc3	coiled-coil domain containing 3%2C transcript variant X1	chr2	34568301	34585804
Group_15_19	015841	mtpn	myotrophin [Source:ZFIN%3BAcc:ZDB-GENE-040426-2166]	chr2	7136215	7160343
Group_7803_0	015848	oraov1	oral cancer overexpressed 1 [Source:ZFIN%3BAcc:ZDB-GENE-030729-33]	chr11	47301962	47332289
Group_702_0	015849	ccnd1	cyclin D1 [Source:ZFIN%3BAcc:ZDB-GENE-980526-176]	chr11	47405641	47408020
Group_279_2	015850	npas3	neuronal PAS domain protein 3%2C transcript variant X1	chr18	86494	535529
Group_1369_2	015851	egln3	egl-9 family hypoxia-inducible factor 3	chr18	47760	50404
Group_4889_0	015853	eapp	E2F associated phosphoprotein	chr18	401	2704
Group_3315_0-Group_3315_1	015860	fam180a	family with sequence similarity 180 member A [Source:HGNC Symbol%3BAcc:HGNC:33773]	chr2	7092815	7108397
